specfile|restwave|zsys|col|sigcol|bval|sigbval|vel|sigvel|nflag|bflag|vflag|vlim1|vlim2|wobs1|wobs2|pix1|pix2|z_comp|trans|rely|comment
COS-FUV_P0_z0.17_5.fits|1025.7222|0.17|13.408|0.159|96.41|37.355|163.17|30.258|2|2|2|-200.0|200.0|1199.4106858048647|1200.779262195135|4941|5078|0.17064|H I|a|--
COS-FUV_P0_z0.17_5.fits|1215.67|0.17|13.408|0.0|96.41|0.0|163.17|0.0|2|2|2|-200.0|200.0|1421.522892272781|1423.144907727219|28530|28827|0.17064|H I|a|--
COS-FUV_P0_z0.17_5.fits|1031.9261|0.17|14.28|0.043|57.542|8.118|142.565|5.099|3|3|3|-200.0|200.0|1206.665110008284|1208.0419639917154|5667|5804|0.17056|O VI|a|--
COS-FUV_P0_z0.17_5.fits|1037.6167|0.17|14.28|0.0|57.542|0.0|142.565|0.0|3|3|3|-200.0|200.0|1213.319315648604|1214.7037623513959|6332|6470|0.17056|O VI|a|--
