# wavelength[A] tau flux flux_error
1.405000e+03 0.000000e+00 5.867745e-01 2.425890e-01
1.405012e+03 0.000000e+00 5.429180e-01 2.333472e-01
1.405024e+03 0.000000e+00 7.187224e-01 2.684826e-01
1.405036e+03 0.000000e+00 6.136119e-01 2.480747e-01
1.405048e+03 0.000000e+00 1.091786e+00 3.309058e-01
1.405060e+03 0.000000e+00 9.488335e-01 3.084825e-01
1.405072e+03 0.000000e+00 1.029442e+00 3.213190e-01
1.405084e+03 0.000000e+00 8.593949e-01 2.935837e-01
1.405096e+03 0.000000e+00 1.058183e+00 3.257736e-01
1.405108e+03 0.000000e+00 1.058936e+00 3.258894e-01
1.405120e+03 0.000000e+00 9.646945e-01 3.110501e-01
1.405132e+03 0.000000e+00 9.671071e-01 3.114388e-01
1.405144e+03 0.000000e+00 1.049617e+00 3.244524e-01
1.405156e+03 0.000000e+00 8.721849e-01 2.957602e-01
1.405168e+03 0.000000e+00 1.046435e+00 3.239602e-01
1.405180e+03 0.000000e+00 1.001128e+00 3.168695e-01
1.405192e+03 0.000000e+00 8.769993e-01 2.965754e-01
1.405204e+03 0.000000e+00 1.022313e+00 3.202045e-01
1.405216e+03 0.000000e+00 8.478175e-01 2.915995e-01
1.405228e+03 0.000000e+00 1.029031e+00 3.212549e-01
1.405240e+03 0.000000e+00 1.089694e+00 3.305886e-01
1.405252e+03 0.000000e+00 1.057245e+00 3.256292e-01
1.405264e+03 0.000000e+00 1.005427e+00 3.175491e-01
1.405276e+03 0.000000e+00 1.088226e+00 3.303657e-01
1.405288e+03 0.000000e+00 9.025835e-01 3.008702e-01
1.405300e+03 0.000000e+00 9.804774e-01 3.135843e-01
1.405312e+03 0.000000e+00 7.418482e-01 2.727678e-01
1.405324e+03 0.000000e+00 1.123768e+00 3.357174e-01
1.405336e+03 0.000000e+00 8.584472e-01 2.934217e-01
1.405348e+03 0.000000e+00 9.974860e-01 3.162925e-01
1.405360e+03 0.000000e+00 1.011902e+00 3.185699e-01
1.405372e+03 0.000000e+00 1.030349e+00 3.214606e-01
1.405384e+03 0.000000e+00 1.180283e+00 3.440556e-01
1.405396e+03 0.000000e+00 1.026135e+00 3.208026e-01
1.405408e+03 0.000000e+00 8.848736e-01 2.979039e-01
1.405420e+03 0.000000e+00 9.211916e-01 3.039558e-01
1.405432e+03 0.000000e+00 8.114900e-01 2.852838e-01
1.405444e+03 0.000000e+00 1.081813e+00 3.293909e-01
1.405456e+03 0.000000e+00 1.003650e+00 3.172683e-01
1.405468e+03 0.000000e+00 1.015972e+00 3.192100e-01
1.405480e+03 0.000000e+00 8.230229e-01 2.873039e-01
1.405492e+03 0.000000e+00 9.780508e-01 3.131960e-01
1.405504e+03 0.000000e+00 1.167701e+00 3.422168e-01
1.405516e+03 0.000000e+00 1.013325e+00 3.187939e-01
1.405528e+03 0.000000e+00 1.010482e+00 3.183464e-01
1.405540e+03 0.000000e+00 8.656947e-01 2.946578e-01
1.405552e+03 0.000000e+00 8.667677e-01 2.948403e-01
1.405564e+03 0.000000e+00 1.022933e+00 3.203016e-01
1.405576e+03 0.000000e+00 1.096391e+00 3.316028e-01
1.405588e+03 0.000000e+00 1.005846e+00 3.176152e-01
1.405600e+03 0.000000e+00 8.345812e-01 2.893142e-01
1.405612e+03 0.000000e+00 1.025658e+00 3.207279e-01
1.405624e+03 0.000000e+00 8.357564e-01 2.895179e-01
1.405636e+03 0.000000e+00 8.763719e-01 2.964693e-01
1.405648e+03 0.000000e+00 1.091239e+00 3.308228e-01
1.405660e+03 0.000000e+00 8.519989e-01 2.923176e-01
1.405672e+03 0.000000e+00 1.042082e+00 3.232857e-01
1.405684e+03 0.000000e+00 1.043507e+00 3.235067e-01
1.405696e+03 0.000000e+00 1.066581e+00 3.270638e-01
1.405708e+03 0.000000e+00 9.701992e-01 3.119363e-01
1.405720e+03 0.000000e+00 1.149292e+00 3.395085e-01
1.405732e+03 0.000000e+00 8.996563e-01 3.003819e-01
1.405744e+03 0.000000e+00 1.085793e+00 3.299963e-01
1.405756e+03 0.000000e+00 1.261123e+00 3.556430e-01
1.405768e+03 0.000000e+00 8.874595e-01 2.983388e-01
1.405780e+03 0.000000e+00 9.231644e-01 3.042811e-01
1.405792e+03 0.000000e+00 1.056256e+00 3.254768e-01
1.405804e+03 0.000000e+00 1.031980e+00 3.217149e-01
1.405816e+03 0.000000e+00 9.653763e-01 3.111600e-01
1.405828e+03 0.000000e+00 1.038278e+00 3.226951e-01
1.405840e+03 0.000000e+00 9.359989e-01 3.063890e-01
1.405852e+03 0.000000e+00 9.027313e-01 3.008949e-01
1.405864e+03 0.000000e+00 1.019383e+00 3.197453e-01
1.405876e+03 0.000000e+00 8.906496e-01 2.988746e-01
1.405888e+03 0.000000e+00 8.821314e-01 2.974419e-01
1.405900e+03 0.000000e+00 1.071111e+00 3.277576e-01
1.405912e+03 0.000000e+00 1.051998e+00 3.248201e-01
1.405924e+03 0.000000e+00 1.251379e+00 3.542664e-01
1.405936e+03 0.000000e+00 1.031604e+00 3.216563e-01
1.405948e+03 0.000000e+00 7.371474e-01 2.719022e-01
1.405960e+03 0.000000e+00 1.001524e+00 3.169320e-01
1.405972e+03 0.000000e+00 9.771836e-01 3.130571e-01
1.405984e+03 0.000000e+00 9.166704e-01 3.032090e-01
1.405996e+03 0.000000e+00 9.546384e-01 3.094247e-01
1.406008e+03 0.000000e+00 9.983754e-01 3.164335e-01
1.406020e+03 0.000000e+00 1.080979e+00 3.292639e-01
1.406032e+03 0.000000e+00 9.950398e-01 3.159044e-01
1.406044e+03 0.000000e+00 8.019026e-01 2.835935e-01
1.406056e+03 0.000000e+00 1.117657e+00 3.348033e-01
1.406068e+03 0.000000e+00 1.084246e+00 3.297611e-01
1.406080e+03 0.000000e+00 1.003211e+00 3.171988e-01
1.406092e+03 0.000000e+00 1.010262e+00 3.183117e-01
1.406104e+03 0.000000e+00 1.027177e+00 3.209653e-01
1.406116e+03 0.000000e+00 9.093355e-01 3.019935e-01
1.406128e+03 0.000000e+00 1.015560e+00 3.191453e-01
1.406140e+03 0.000000e+00 1.141970e+00 3.384254e-01
1.406152e+03 0.000000e+00 1.071976e+00 3.278899e-01
1.406164e+03 0.000000e+00 1.007602e+00 3.178924e-01
1.406176e+03 0.000000e+00 9.252775e-01 3.046292e-01
1.406188e+03 0.000000e+00 9.890595e-01 3.149537e-01
1.406200e+03 0.000000e+00 1.012731e+00 3.187003e-01
1.406212e+03 0.000000e+00 8.971860e-01 2.999693e-01
1.406224e+03 0.000000e+00 9.630197e-01 3.107800e-01
1.406236e+03 0.000000e+00 8.933762e-01 2.993317e-01
1.406248e+03 0.000000e+00 1.003940e+00 3.173141e-01
1.406260e+03 0.000000e+00 1.120029e+00 3.351584e-01
1.406272e+03 0.000000e+00 9.861409e-01 3.144887e-01
1.406284e+03 0.000000e+00 9.449604e-01 3.078522e-01
