# wavelength[A] tau flux flux_error
1.405000e+03 0.000000e+00 3.374533e-01 1.835984e-01
1.405012e+03 0.000000e+00 6.815452e-01 2.609211e-01
1.405024e+03 0.000000e+00 9.044465e-01 3.005753e-01
1.405036e+03 0.000000e+00 7.509689e-01 2.738879e-01
1.405048e+03 0.000000e+00 1.011793e+00 3.179126e-01
1.405060e+03 0.000000e+00 8.957973e-01 2.991347e-01
1.405072e+03 0.000000e+00 8.402065e-01 2.897043e-01
1.405084e+03 0.000000e+00 9.522424e-01 3.084151e-01
1.405096e+03 0.000000e+00 8.236109e-01 2.868289e-01
1.405108e+03 0.000000e+00 1.022981e+00 3.196655e-01
1.405120e+03 0.000000e+00 8.952996e-01 2.990516e-01
1.405132e+03 0.000000e+00 9.549459e-01 3.088526e-01
1.405144e+03 0.000000e+00 8.813517e-01 2.967130e-01
1.405156e+03 0.000000e+00 9.148128e-01 3.022929e-01
1.405168e+03 0.000000e+00 1.063420e+00 3.259225e-01
1.405180e+03 0.000000e+00 9.555093e-01 3.089437e-01
1.405192e+03 0.000000e+00 9.698682e-01 3.112564e-01
1.405204e+03 0.000000e+00 9.529486e-01 3.085295e-01
1.405216e+03 0.000000e+00 1.163411e+00 3.409012e-01
1.405228e+03 0.000000e+00 8.970733e-01 2.993477e-01
1.405240e+03 0.000000e+00 9.384730e-01 3.061772e-01
1.405252e+03 0.000000e+00 1.016886e+00 3.187118e-01
1.405264e+03 0.000000e+00 1.012328e+00 3.179966e-01
1.405276e+03 0.000000e+00 8.817341e-01 2.967773e-01
1.405288e+03 0.000000e+00 1.085192e+00 3.292419e-01
1.405300e+03 0.000000e+00 1.106943e+00 3.325252e-01
1.405312e+03 0.000000e+00 8.374375e-01 2.892265e-01
1.405324e+03 0.000000e+00 9.089903e-01 3.013294e-01
1.405336e+03 0.000000e+00 1.050780e+00 3.239798e-01
1.405348e+03 0.000000e+00 8.391048e-01 2.895143e-01
1.405360e+03 0.000000e+00 9.191581e-01 3.030100e-01
1.405372e+03 0.000000e+00 1.200453e+00 3.462857e-01
1.405384e+03 0.000000e+00 1.069207e+00 3.268081e-01
1.405396e+03 0.000000e+00 7.404436e-01 2.719618e-01
1.405408e+03 0.000000e+00 1.042206e+00 3.226552e-01
1.405420e+03 0.000000e+00 9.523986e-01 3.084404e-01
1.405432e+03 0.000000e+00 8.986508e-01 2.996107e-01
1.405444e+03 0.000000e+00 1.046120e+00 3.232605e-01
1.405456e+03 0.000000e+00 9.264477e-01 3.042092e-01
1.405468e+03 0.000000e+00 8.535536e-01 2.919963e-01
1.405480e+03 0.000000e+00 1.013812e+00 3.182297e-01
1.405492e+03 0.000000e+00 9.692324e-01 3.111543e-01
1.405504e+03 0.000000e+00 9.430394e-01 3.069212e-01
1.405516e+03 0.000000e+00 8.657151e-01 2.940691e-01
1.405528e+03 0.000000e+00 1.096033e+00 3.308824e-01
1.405540e+03 0.000000e+00 9.800449e-01 3.128851e-01
1.405552e+03 0.000000e+00 9.325504e-01 3.052095e-01
1.405564e+03 0.000000e+00 9.901853e-01 3.144996e-01
1.405576e+03 0.000000e+00 1.018004e+00 3.188868e-01
1.405588e+03 0.000000e+00 1.196247e+00 3.456785e-01
1.405600e+03 0.000000e+00 1.191359e+00 3.449715e-01
1.405612e+03 0.000000e+00 9.662029e-01 3.106677e-01
1.405624e+03 0.000000e+00 9.920095e-01 3.147892e-01
1.405636e+03 0.000000e+00 1.106935e+00 3.325240e-01
1.405648e+03 0.000000e+00 9.446322e-01 3.071802e-01
1.405660e+03 0.000000e+00 8.893379e-01 2.980542e-01
1.405672e+03 0.000000e+00 1.025037e+00 3.199866e-01
1.405684e+03 0.000000e+00 1.090251e+00 3.300086e-01
1.405696e+03 0.000000e+00 1.081483e+00 3.286788e-01
1.405708e+03 0.000000e+00 9.222851e-01 3.035250e-01
1.405720e+03 0.000000e+00 9.935380e-01 3.150316e-01
1.405732e+03 0.000000e+00 1.056539e+00 3.248664e-01
1.405744e+03 0.000000e+00 9.616582e-01 3.099362e-01
1.405756e+03 0.000000e+00 9.960435e-01 3.154286e-01
1.405768e+03 0.000000e+00 1.268967e+00 3.560304e-01
1.405780e+03 0.000000e+00 1.088704e+00 3.297742e-01
