# wavelength[A] tau flux flux_error
1.150000e+03 0.000000e+00 6.017197e-01 2.452916e-01
1.150010e+03 0.000000e+00 6.078923e-01 2.465465e-01
1.150020e+03 0.000000e+00 5.978036e-01 2.444921e-01
1.150030e+03 0.000000e+00 7.723290e-01 2.778988e-01
1.150040e+03 0.000000e+00 8.784993e-01 2.963850e-01
1.150050e+03 0.000000e+00 7.126674e-01 2.669494e-01
1.150060e+03 0.000000e+00 9.457861e-01 3.075261e-01
1.150070e+03 0.000000e+00 9.941469e-01 3.152904e-01
1.150080e+03 0.000000e+00 8.948447e-01 2.991296e-01
1.150090e+03 0.000000e+00 9.362968e-01 3.059795e-01
1.150100e+03 0.000000e+00 1.046309e+00 3.234562e-01
1.150110e+03 0.000000e+00 1.029092e+00 3.207839e-01
1.150120e+03 0.000000e+00 1.014807e+00 3.185498e-01
1.150130e+03 0.000000e+00 9.333081e-01 3.054907e-01
1.150140e+03 0.000000e+00 9.715851e-01 3.116922e-01
1.150150e+03 0.000000e+00 1.023704e+00 3.199430e-01
1.150160e+03 0.000000e+00 9.603593e-01 3.098863e-01
1.150170e+03 0.000000e+00 1.106317e+00 3.326023e-01
1.150180e+03 0.000000e+00 8.658242e-01 2.942391e-01
1.150190e+03 0.000000e+00 1.089724e+00 3.300987e-01
1.150200e+03 0.000000e+00 1.104131e+00 3.322736e-01
1.150210e+03 0.000000e+00 1.228840e+00 3.505364e-01
1.150220e+03 0.000000e+00 9.210810e-01 3.034830e-01
1.150230e+03 0.000000e+00 1.013323e+00 3.183168e-01
1.150240e+03 0.000000e+00 8.094693e-01 2.845022e-01
1.150250e+03 0.000000e+00 1.019171e+00 3.192339e-01
1.150260e+03 0.000000e+00 1.080334e+00 3.286734e-01
1.150270e+03 0.000000e+00 8.863621e-01 2.977084e-01
1.150280e+03 0.000000e+00 1.051603e+00 3.242735e-01
1.150290e+03 0.000000e+00 1.095471e+00 3.309679e-01
1.150300e+03 0.000000e+00 9.863428e-01 3.140505e-01
1.150310e+03 0.000000e+00 8.077726e-01 2.842039e-01
