# wavelength[A] tau flux flux_error
1.405000e+03 4.537465e-03 4.975619e-01 2.226997e-01
1.405012e+03 4.545710e-03 8.419589e-01 2.896953e-01
1.405024e+03 4.553976e-03 7.932253e-01 2.811864e-01
1.405036e+03 4.562266e-03 9.645325e-01 3.100662e-01
1.405048e+03 4.570578e-03 9.396469e-01 3.060401e-01
1.405060e+03 4.578912e-03 1.176577e+00 3.424571e-01
1.405072e+03 4.587269e-03 6.523932e-01 2.550062e-01
1.405084e+03 4.595649e-03 9.967418e-01 3.152008e-01
1.405096e+03 4.604052e-03 8.130674e-01 2.846815e-01
1.405108e+03 4.612478e-03 8.604294e-01 2.928557e-01
1.405120e+03 4.620926e-03 1.078845e+00 3.279258e-01
1.405132e+03 4.629398e-03 9.696247e-01 3.108837e-01
1.405144e+03 4.637893e-03 6.698221e-01 2.583900e-01
1.405156e+03 4.646411e-03 8.758073e-01 2.954611e-01
1.405168e+03 4.654953e-03 1.106110e+00 3.320437e-01
1.405180e+03 4.663517e-03 8.957526e-01 2.988065e-01
1.405192e+03 4.672106e-03 8.014615e-01 2.826424e-01
1.405204e+03 4.680718e-03 8.698942e-01 2.944620e-01
1.405216e+03 4.689354e-03 1.146711e+00 3.380828e-01
1.405228e+03 4.698013e-03 9.215573e-01 3.030800e-01
1.405240e+03 4.706697e-03 8.724017e-01 2.948861e-01
1.405252e+03 4.715404e-03 1.138351e+00 3.368481e-01
1.405264e+03 4.724135e-03 9.846401e-01 3.132815e-01
1.405276e+03 4.732891e-03 8.707086e-01 2.945998e-01
1.405288e+03 4.741671e-03 1.069931e+00 3.265682e-01
1.405300e+03 4.750475e-03 1.106642e+00 3.321235e-01
1.405312e+03 4.759303e-03 8.902419e-01 2.978860e-01
1.405324e+03 4.768156e-03 1.041759e+00 3.222402e-01
1.405336e+03 4.777033e-03 1.129420e+00 3.355242e-01
1.405348e+03 4.785935e-03 8.770693e-01 2.956739e-01
1.405360e+03 4.794862e-03 9.019932e-01 2.998456e-01
1.405372e+03 4.803814e-03 9.881498e-01 3.138394e-01
1.405384e+03 4.812791e-03 9.926512e-01 3.145534e-01
1.405396e+03 4.821792e-03 8.779719e-01 2.958260e-01
1.405408e+03 4.830819e-03 9.637674e-01 3.099432e-01
1.405420e+03 4.839871e-03 1.008578e+00 3.170669e-01
1.405432e+03 4.848949e-03 1.037906e+00 3.216438e-01
1.405444e+03 4.858051e-03 9.536130e-01 3.083061e-01
1.405456e+03 4.867180e-03 8.887853e-01 2.976422e-01
1.405468e+03 4.876334e-03 8.358381e-01 2.886404e-01
1.405480e+03 4.885513e-03 1.091480e+00 3.298404e-01
1.405492e+03 4.894718e-03 8.830745e-01 2.966844e-01
1.405504e+03 4.903950e-03 6.938764e-01 2.629887e-01
1.405516e+03 4.913207e-03 9.113049e-01 3.013893e-01
1.405528e+03 4.922490e-03 9.507598e-01 3.078445e-01
1.405540e+03 4.931800e-03 1.122719e+00 3.345273e-01
1.405552e+03 4.941135e-03 8.805515e-01 2.962603e-01
1.405564e+03 4.950497e-03 9.980970e-01 3.154151e-01
1.405576e+03 4.959886e-03 9.263186e-01 3.038619e-01
1.405588e+03 4.969301e-03 9.703334e-01 3.109972e-01
1.405600e+03 4.978743e-03 8.936450e-01 2.984548e-01
1.405612e+03 4.988211e-03 1.092943e+00 3.300615e-01
1.405624e+03 4.997707e-03 1.016288e+00 3.182764e-01
1.405636e+03 5.007229e-03 9.522195e-01 3.080808e-01
1.405648e+03 5.016779e-03 9.068721e-01 3.006554e-01
1.405660e+03 5.026356e-03 1.321542e+00 3.629415e-01
1.405672e+03 5.035960e-03 1.096875e+00 3.306546e-01
1.405684e+03 5.045591e-03 9.561945e-01 3.087231e-01
1.405696e+03 5.055250e-03 1.048681e+00 3.233090e-01
1.405708e+03 5.064936e-03 9.553127e-01 3.085807e-01
1.405720e+03 5.074650e-03 1.047228e+00 3.230849e-01
1.405732e+03 5.084392e-03 1.109098e+00 3.324918e-01
1.405744e+03 5.094162e-03 1.176227e+00 3.424062e-01
1.405756e+03 5.103960e-03 1.028295e+00 3.201510e-01
1.405768e+03 5.113786e-03 8.957173e-01 2.988006e-01
1.405780e+03 5.123641e-03 9.677753e-01 3.105870e-01
1.405792e+03 5.133523e-03 7.957592e-01 2.816352e-01
1.405804e+03 5.143434e-03 9.966365e-01 3.151842e-01
1.405816e+03 5.153374e-03 8.938831e-01 2.984945e-01
1.405828e+03 5.163342e-03 1.013679e+00 3.178676e-01
1.405840e+03 5.173339e-03 1.020010e+00 3.188587e-01
1.405852e+03 5.183365e-03 1.163374e+00 3.405303e-01
1.405864e+03 5.193420e-03 9.763111e-01 3.119537e-01
1.405876e+03 5.203504e-03 1.004444e+00 3.164164e-01
1.405888e+03 5.862254e-03 9.669453e-01 3.104538e-01
1.405900e+03 6.179296e-03 1.066168e+00 3.259934e-01
1.405912e+03 6.497492e-03 8.540563e-01 2.917691e-01
1.405924e+03 6.773150e-03 9.425591e-01 3.065140e-01
1.405936e+03 6.786407e-03 9.480147e-01 3.073998e-01
1.405948e+03 6.799702e-03 8.795585e-01 2.960932e-01
1.405960e+03 6.813037e-03 1.059279e+00 3.249386e-01
1.405972e+03 6.826410e-03 1.123201e+00 3.345991e-01
1.405984e+03 6.839823e-03 8.677073e-01 2.940916e-01
1.405996e+03 7.872448e-03 1.083684e+00 3.286604e-01
1.406008e+03 7.887953e-03 9.663780e-01 3.103627e-01
1.406020e+03 7.903503e-03 9.838684e-01 3.131588e-01
1.406032e+03 8.785559e-03 9.100496e-01 3.011817e-01
1.406044e+03 9.527951e-03 9.311257e-01 3.046493e-01
1.406056e+03 1.005809e-02 1.089868e+00 3.295969e-01
1.406068e+03 1.088337e-02 1.079645e+00 3.280473e-01
1.406080e+03 1.141631e-02 8.659714e-01 2.937973e-01
1.406092e+03 1.218285e-02 9.058139e-01 3.004800e-01
1.406104e+03 1.263918e-02 8.891011e-01 2.976951e-01
1.406116e+03 1.266426e-02 1.125752e+00 3.349788e-01
1.406128e+03 1.306049e-02 1.055779e+00 3.244013e-01
1.406140e+03 1.308646e-02 1.021138e+00 3.190349e-01
1.406152e+03 1.311250e-02 1.084922e+00 3.288481e-01
1.406164e+03 1.313863e-02 9.924608e-01 3.145232e-01
1.406176e+03 1.376809e-02 1.009350e+00 3.171881e-01
1.406188e+03 1.379556e-02 9.455496e-01 3.069999e-01
1.406200e+03 1.382311e-02 8.796311e-01 2.961054e-01
1.406212e+03 1.385075e-02 1.015131e+00 3.180952e-01
1.406224e+03 1.387846e-02 9.367079e-01 3.055612e-01
1.406236e+03 1.390626e-02 1.144814e+00 3.378031e-01
1.406248e+03 1.393414e-02 9.507564e-01 3.078440e-01
1.406260e+03 1.396211e-02 9.787139e-01 3.123373e-01
1.406272e+03 1.399016e-02 9.530533e-01 3.082156e-01
1.406284e+03 1.401829e-02 8.913365e-01 2.980691e-01
1.406296e+03 1.404651e-02 1.063948e+00 3.256538e-01
1.406308e+03 1.407481e-02 1.069785e+00 3.265460e-01
1.406320e+03 1.410320e-02 9.716569e-01 3.112093e-01
1.406332e+03 1.413168e-02 1.100378e+00 3.311823e-01
1.406344e+03 1.416024e-02 9.488664e-01 3.075378e-01
1.406356e+03 1.418888e-02 1.037643e+00 3.216030e-01
1.406368e+03 1.421761e-02 1.040592e+00 3.220597e-01
1.406380e+03 1.424643e-02 8.630499e-01 2.933013e-01
1.406392e+03 1.427534e-02 1.037507e+00 3.215819e-01
1.406404e+03 1.430433e-02 1.026809e+00 3.199197e-01
1.406416e+03 1.433341e-02 9.636757e-01 3.099285e-01
1.406428e+03 1.436258e-02 9.573809e-01 3.089146e-01
1.406440e+03 1.439184e-02 1.024392e+00 3.195429e-01
1.406452e+03 1.442119e-02 1.047495e+00 3.231261e-01
1.406464e+03 1.445063e-02 1.158442e+00 3.398077e-01
