# wavelength[A] tau flux flux_error
1.150000e+03 0.000000e+00 6.124300e-01 2.473200e-01
1.150010e+03 0.000000e+00 4.622344e-01 2.148633e-01
1.150020e+03 0.000000e+00 8.084526e-01 2.841570e-01
1.150030e+03 0.000000e+00 7.788196e-01 2.789006e-01
1.150040e+03 0.000000e+00 7.448642e-01 2.727531e-01
1.150050e+03 0.000000e+00 7.279437e-01 2.696373e-01
1.150060e+03 0.000000e+00 8.027069e-01 2.831455e-01
1.150070e+03 0.000000e+00 8.337875e-01 2.885750e-01
1.150080e+03 0.000000e+00 9.243149e-01 3.038373e-01
1.150090e+03 0.000000e+00 8.371776e-01 2.891611e-01
1.150100e+03 0.000000e+00 9.093477e-01 3.013673e-01
1.150110e+03 0.000000e+00 8.319285e-01 2.882532e-01
1.150120e+03 0.000000e+00 1.167328e+00 3.414503e-01
1.150130e+03 0.000000e+00 1.125441e+00 3.352682e-01
1.150140e+03 0.000000e+00 9.560625e-01 3.090112e-01
1.150150e+03 0.000000e+00 8.683100e-01 2.944886e-01
1.150160e+03 0.000000e+00 1.123531e+00 3.349837e-01
1.150170e+03 0.000000e+00 1.015187e+00 3.184227e-01
1.150180e+03 0.000000e+00 1.080205e+00 3.284613e-01
1.150190e+03 0.000000e+00 9.585811e-01 3.094180e-01
1.150200e+03 0.000000e+00 9.200907e-01 3.031422e-01
1.150210e+03 0.000000e+00 1.250236e+00 3.533679e-01
1.150220e+03 0.000000e+00 1.040463e+00 3.223624e-01
1.150230e+03 0.000000e+00 1.071389e+00 3.271182e-01
1.150240e+03 0.000000e+00 8.516552e-01 2.916507e-01
1.150250e+03 0.000000e+00 1.074267e+00 3.275572e-01
1.150260e+03 0.000000e+00 9.194213e-01 3.030319e-01
1.150270e+03 0.000000e+00 9.433053e-01 3.069426e-01
1.150280e+03 0.000000e+00 9.131711e-01 3.020002e-01
1.150290e+03 0.000000e+00 8.874328e-01 2.977137e-01
1.150300e+03 0.000000e+00 1.080099e+00 3.284451e-01
1.150310e+03 0.000000e+00 1.077263e+00 3.280137e-01
1.150320e+03 0.000000e+00 1.049222e+00 3.237165e-01
1.150330e+03 0.000000e+00 1.036510e+00 3.217495e-01
1.150340e+03 0.000000e+00 9.558778e-01 3.089813e-01
1.150350e+03 0.000000e+00 1.020844e+00 3.193086e-01
1.150360e+03 0.000000e+00 8.339247e-01 2.885988e-01
1.150370e+03 0.000000e+00 9.088666e-01 3.012875e-01
1.150380e+03 0.000000e+00 1.015772e+00 3.185145e-01
1.150390e+03 0.000000e+00 9.368444e-01 3.058897e-01
1.150400e+03 0.000000e+00 1.066788e+00 3.264151e-01
1.150410e+03 0.000000e+00 8.652451e-01 2.939684e-01
1.150420e+03 0.000000e+00 1.158101e+00 3.400982e-01
1.150430e+03 0.000000e+00 1.042983e+00 3.227526e-01
1.150440e+03 0.000000e+00 9.260618e-01 3.041243e-01
1.150450e+03 0.000000e+00 1.157773e+00 3.400499e-01
1.150460e+03 0.000000e+00 1.061480e+00 3.256019e-01
1.150470e+03 0.000000e+00 1.004931e+00 3.168102e-01
