# wavelength[A] tau flux flux_error
1.405000e+03 0.000000e+00 4.685840e-01 2.168777e-01
1.405012e+03 0.000000e+00 5.490258e-01 2.347565e-01
1.405024e+03 0.000000e+00 6.460195e-01 2.546502e-01
1.405036e+03 0.000000e+00 6.895702e-01 2.630937e-01
1.405048e+03 0.000000e+00 8.546148e-01 2.928913e-01
1.405060e+03 0.000000e+00 8.964988e-01 2.999826e-01
1.405072e+03 0.000000e+00 7.257183e-01 2.699015e-01
1.405084e+03 0.000000e+00 9.060418e-01 3.015750e-01
1.405096e+03 0.000000e+00 1.021588e+00 3.202279e-01
1.405108e+03 0.000000e+00 9.176506e-01 3.035008e-01
1.405120e+03 0.000000e+00 9.064021e-01 3.016350e-01
1.405132e+03 0.000000e+00 8.656560e-01 2.947772e-01
1.405144e+03 0.000000e+00 7.784069e-01 2.795275e-01
1.405156e+03 0.000000e+00 9.509692e-01 3.089616e-01
1.405168e+03 0.000000e+00 9.801074e-01 3.136592e-01
1.405180e+03 0.000000e+00 9.124247e-01 3.026354e-01
1.405192e+03 0.000000e+00 1.066025e+00 3.271183e-01
1.405204e+03 0.000000e+00 8.179323e-01 2.865365e-01
1.405216e+03 0.000000e+00 1.052275e+00 3.250018e-01
1.405228e+03 0.000000e+00 1.100888e+00 3.324243e-01
1.405240e+03 0.000000e+00 9.418518e-01 3.074769e-01
1.405252e+03 0.000000e+00 1.004465e+00 3.175328e-01
1.405264e+03 0.000000e+00 9.951259e-01 3.160532e-01
1.405276e+03 0.000000e+00 1.122547e+00 3.356785e-01
1.405288e+03 0.000000e+00 9.350360e-01 3.063623e-01
1.405300e+03 0.000000e+00 1.012360e+00 3.187782e-01
1.405312e+03 0.000000e+00 9.291674e-01 3.053994e-01
1.405324e+03 0.000000e+00 1.023291e+00 3.204947e-01
1.405336e+03 0.000000e+00 1.061214e+00 3.263794e-01
1.405348e+03 0.000000e+00 1.134567e+00 3.374709e-01
1.405360e+03 0.000000e+00 1.185006e+00 3.448907e-01
1.405372e+03 0.000000e+00 9.749067e-01 3.128259e-01
1.405384e+03 0.000000e+00 1.112716e+00 3.342053e-01
1.405396e+03 0.000000e+00 1.076526e+00 3.287256e-01
1.405408e+03 0.000000e+00 1.159100e+00 3.411000e-01
1.405420e+03 0.000000e+00 9.960738e-01 3.162037e-01
1.405432e+03 0.000000e+00 1.036979e+00 3.226310e-01
1.405444e+03 0.000000e+00 1.186820e+00 3.451546e-01
1.405456e+03 0.000000e+00 1.044875e+00 3.238571e-01
1.405468e+03 0.000000e+00 9.117069e-01 3.025163e-01
1.405480e+03 0.000000e+00 8.788863e-01 2.970213e-01
1.405492e+03 0.000000e+00 9.400914e-01 3.071894e-01
1.405504e+03 0.000000e+00 8.260873e-01 2.879613e-01
1.405516e+03 0.000000e+00 1.136456e+00 3.377516e-01
