# wavelength[A] tau flux flux_error
1.150000e+03 0.000000e+00 6.843847e-01 2.613807e-01
1.150010e+03 0.000000e+00 6.950259e-01 2.634049e-01
1.150020e+03 0.000000e+00 8.115002e-01 2.846215e-01
1.150030e+03 0.000000e+00 7.446283e-01 2.726423e-01
1.150040e+03 0.000000e+00 7.840605e-01 2.797681e-01
1.150050e+03 0.000000e+00 7.037531e-01 2.650535e-01
1.150060e+03 0.000000e+00 7.916572e-01 2.811202e-01
1.150070e+03 0.000000e+00 9.629139e-01 3.100396e-01
1.150080e+03 0.000000e+00 7.148037e-01 2.671264e-01
1.150090e+03 0.000000e+00 9.349513e-01 3.055047e-01
1.150100e+03 0.000000e+00 9.223112e-01 3.034326e-01
1.150110e+03 0.000000e+00 7.812242e-01 2.792616e-01
1.150120e+03 0.000000e+00 1.002831e+00 3.164006e-01
1.150130e+03 0.000000e+00 8.562882e-01 2.923704e-01
1.150140e+03 0.000000e+00 9.295197e-01 3.046160e-01
1.150150e+03 0.000000e+00 1.065543e+00 3.261436e-01
1.150160e+03 0.000000e+00 9.677271e-01 3.108135e-01
1.150170e+03 0.000000e+00 1.113675e+00 3.334285e-01
1.150180e+03 0.000000e+00 9.174835e-01 3.026374e-01
1.150190e+03 0.000000e+00 9.495088e-01 3.078739e-01
1.150200e+03 0.000000e+00 8.755362e-01 2.956382e-01
1.150210e+03 0.000000e+00 9.689389e-01 3.110081e-01
1.150220e+03 0.000000e+00 1.106985e+00 3.324254e-01
1.150230e+03 0.000000e+00 1.007538e+00 3.171423e-01
1.150240e+03 0.000000e+00 8.531310e-01 2.918309e-01
1.150250e+03 0.000000e+00 1.074041e+00 3.274416e-01
1.150260e+03 0.000000e+00 1.034926e+00 3.214239e-01
1.150270e+03 0.000000e+00 9.719642e-01 3.114932e-01
1.150280e+03 0.000000e+00 1.126052e+00 3.352761e-01
1.150290e+03 0.000000e+00 1.030710e+00 3.207684e-01
1.150300e+03 0.000000e+00 1.021686e+00 3.193613e-01
1.150310e+03 0.000000e+00 9.664922e-01 3.106151e-01
1.150320e+03 0.000000e+00 1.076864e+00 3.278716e-01
1.150330e+03 0.000000e+00 9.068932e-01 3.008857e-01
1.150340e+03 0.000000e+00 1.079942e+00 3.283399e-01
1.150350e+03 0.000000e+00 9.361549e-01 3.057013e-01
1.150360e+03 0.000000e+00 9.523879e-01 3.083404e-01
1.150370e+03 0.000000e+00 9.093924e-01 3.013000e-01
1.150380e+03 0.000000e+00 1.129946e+00 3.358553e-01
1.150390e+03 0.000000e+00 9.143393e-01 3.021184e-01
1.150400e+03 0.000000e+00 9.845478e-01 3.135031e-01
1.150410e+03 0.000000e+00 1.016071e+00 3.184824e-01
1.150420e+03 0.000000e+00 1.128995e+00 3.357141e-01
1.150430e+03 0.000000e+00 1.057252e+00 3.248723e-01
1.150440e+03 0.000000e+00 9.711733e-01 3.113664e-01
1.150450e+03 0.000000e+00 9.281430e-01 3.043904e-01
1.150460e+03 0.000000e+00 9.901588e-01 3.143952e-01
1.150470e+03 0.000000e+00 1.070831e+00 3.269520e-01
1.150480e+03 0.000000e+00 1.074000e+00 3.274354e-01
1.150490e+03 0.000000e+00 7.952730e-01 2.817614e-01
1.150500e+03 0.000000e+00 1.132223e+00 3.361936e-01
1.150510e+03 0.000000e+00 9.927680e-01 3.148091e-01
1.150520e+03 0.000000e+00 1.005438e+00 3.168116e-01
1.150530e+03 0.000000e+00 9.786268e-01 3.125590e-01
1.150540e+03 0.000000e+00 9.076300e-01 3.010079e-01
1.150550e+03 0.000000e+00 9.158343e-01 3.023653e-01
1.150560e+03 0.000000e+00 9.825732e-01 3.131886e-01
1.150570e+03 0.000000e+00 8.114502e-01 2.846128e-01
1.150580e+03 0.000000e+00 1.078903e+00 3.281819e-01
1.150590e+03 0.000000e+00 1.127284e+00 3.354595e-01
1.150600e+03 0.000000e+00 8.784078e-01 2.961226e-01
1.150610e+03 0.000000e+00 9.772303e-01 3.123359e-01
1.150620e+03 0.000000e+00 1.146825e+00 3.383546e-01
1.150630e+03 0.000000e+00 1.183861e+00 3.437745e-01
1.150640e+03 0.000000e+00 1.155801e+00 3.396761e-01
1.150650e+03 0.000000e+00 1.010545e+00 3.176152e-01
1.150660e+03 0.000000e+00 1.093025e+00 3.303228e-01
1.150670e+03 0.000000e+00 9.916893e-01 3.146381e-01
1.150680e+03 0.000000e+00 9.018677e-01 3.000508e-01
1.150690e+03 0.000000e+00 8.354907e-01 2.887980e-01
1.150700e+03 0.000000e+00 9.049213e-01 3.005584e-01
1.150710e+03 0.000000e+00 8.355629e-01 2.888105e-01
1.150720e+03 0.000000e+00 1.120111e+00 3.343905e-01
1.150730e+03 0.000000e+00 1.167983e+00 3.414615e-01
1.150740e+03 0.000000e+00 1.025498e+00 3.199564e-01
1.150750e+03 0.000000e+00 1.260429e+00 3.547176e-01
1.150760e+03 0.000000e+00 1.090931e+00 3.300061e-01
1.150770e+03 0.000000e+00 9.638897e-01 3.101966e-01
1.150780e+03 0.000000e+00 8.012142e-01 2.828119e-01
1.150790e+03 0.000000e+00 1.193674e+00 3.451965e-01
1.150800e+03 0.000000e+00 1.064177e+00 3.259345e-01
1.150810e+03 0.000000e+00 1.044867e+00 3.229638e-01
1.150820e+03 0.000000e+00 9.731679e-01 3.116860e-01
1.150830e+03 0.000000e+00 1.096934e+00 3.309129e-01
1.150840e+03 0.000000e+00 1.095334e+00 3.306714e-01
1.150850e+03 0.000000e+00 1.007495e+00 3.171355e-01
1.150860e+03 0.000000e+00 1.065966e+00 3.262083e-01
1.150870e+03 0.000000e+00 1.025270e+00 3.199209e-01
