# wavelength[A] tau flux flux_error
1.405000e+03 0.000000e+00 5.110872e-01 2.256618e-01
1.405012e+03 0.000000e+00 5.307379e-01 2.299591e-01
1.405024e+03 0.000000e+00 7.531235e-01 2.739326e-01
1.405036e+03 0.000000e+00 7.544174e-01 2.741678e-01
1.405048e+03 0.000000e+00 8.040718e-01 2.830466e-01
1.405060e+03 0.000000e+00 8.542955e-01 2.917525e-01
1.405072e+03 0.000000e+00 9.427303e-01 3.064815e-01
1.405084e+03 0.000000e+00 1.226646e+00 3.495990e-01
1.405096e+03 0.000000e+00 1.164145e+00 3.405761e-01
1.405108e+03 0.000000e+00 1.018700e+00 3.185912e-01
1.405120e+03 0.000000e+00 8.765361e-01 2.955259e-01
1.405132e+03 0.000000e+00 9.348866e-01 3.052039e-01
1.405144e+03 0.000000e+00 9.987051e-01 3.154491e-01
1.405156e+03 0.000000e+00 1.138602e+00 3.368190e-01
1.405168e+03 0.000000e+00 9.639129e-01 3.099056e-01
1.405180e+03 0.000000e+00 9.934453e-01 3.146173e-01
1.405192e+03 0.000000e+00 7.757958e-01 2.780253e-01
1.405204e+03 0.000000e+00 9.158436e-01 3.020795e-01
1.405216e+03 0.000000e+00 1.018526e+00 3.185640e-01
1.405228e+03 0.000000e+00 1.004431e+00 3.163520e-01
1.405240e+03 0.000000e+00 1.060749e+00 3.251000e-01
1.405252e+03 0.000000e+00 1.021499e+00 3.190285e-01
1.405264e+03 0.000000e+00 9.776566e-01 3.121072e-01
1.405276e+03 0.000000e+00 8.095027e-01 2.840009e-01
1.405288e+03 0.000000e+00 8.118556e-01 2.844133e-01
1.405300e+03 0.000000e+00 9.779965e-01 3.121614e-01
1.405312e+03 0.000000e+00 1.039891e+00 3.218877e-01
1.405324e+03 0.000000e+00 9.449001e-01 3.068340e-01
1.405336e+03 0.000000e+00 9.050823e-01 3.002995e-01
1.405348e+03 0.000000e+00 1.183000e+00 3.433231e-01
1.405360e+03 0.000000e+00 8.497584e-01 2.909768e-01
1.405372e+03 0.000000e+00 1.013700e+00 3.178083e-01
1.405384e+03 0.000000e+00 9.848031e-01 3.132458e-01
1.405396e+03 0.000000e+00 9.639110e-01 3.099053e-01
1.405408e+03 0.000000e+00 8.458806e-01 2.903121e-01
1.405420e+03 0.000000e+00 9.518487e-01 3.079602e-01
1.405432e+03 0.000000e+00 9.331726e-01 3.049240e-01
1.405444e+03 0.000000e+00 9.958887e-01 3.150039e-01
1.405456e+03 0.000000e+00 9.605100e-01 3.093581e-01
1.405468e+03 0.000000e+00 1.090249e+00 3.295896e-01
1.405480e+03 0.000000e+00 1.037191e+00 3.214696e-01
1.405492e+03 0.000000e+00 1.045434e+00 3.227446e-01
1.405504e+03 0.000000e+00 1.088499e+00 3.293249e-01
1.405516e+03 0.000000e+00 9.201466e-01 3.027883e-01
1.405528e+03 0.000000e+00 1.085209e+00 3.288268e-01
1.405540e+03 0.000000e+00 8.321397e-01 2.879444e-01
1.405552e+03 0.000000e+00 9.312742e-01 3.046137e-01
1.405564e+03 0.000000e+00 9.443341e-01 3.067421e-01
1.405576e+03 0.000000e+00 9.770217e-01 3.120058e-01
1.405588e+03 0.000000e+00 1.148837e+00 3.383294e-01
1.405600e+03 0.000000e+00 9.321254e-01 3.047528e-01
1.405612e+03 0.000000e+00 1.153022e+00 3.389451e-01
1.405624e+03 0.000000e+00 8.753241e-01 2.953215e-01
1.405636e+03 0.000000e+00 9.444774e-01 3.067654e-01
1.405648e+03 0.000000e+00 1.009166e+00 3.170968e-01
1.405660e+03 0.000000e+00 1.059634e+00 3.249291e-01
1.405672e+03 0.000000e+00 8.933269e-01 2.983429e-01
1.405684e+03 0.000000e+00 1.041428e+00 3.221255e-01
1.405696e+03 0.000000e+00 1.085334e+00 3.288458e-01
1.405708e+03 0.000000e+00 1.092211e+00 3.298860e-01
1.405720e+03 0.000000e+00 1.024186e+00 3.194479e-01
1.405732e+03 0.000000e+00 8.592309e-01 2.925941e-01
1.405744e+03 0.000000e+00 9.269479e-01 3.039053e-01
1.405756e+03 0.000000e+00 8.315755e-01 2.878468e-01
1.405768e+03 0.000000e+00 1.209159e+00 3.470982e-01
1.405780e+03 0.000000e+00 9.118816e-01 3.014254e-01
1.405792e+03 0.000000e+00 1.247147e+00 3.525084e-01
1.405804e+03 0.000000e+00 1.041463e+00 3.221310e-01
1.405816e+03 0.000000e+00 1.163649e+00 3.405035e-01
