# wavelength[A] tau flux flux_error
1.405000e+03 0.000000e+00 4.325783e-01 2.073898e-01
1.405012e+03 0.000000e+00 6.126401e-01 2.468071e-01
1.405024e+03 0.000000e+00 6.540195e-01 2.550060e-01
1.405036e+03 0.000000e+00 8.505637e-01 2.908094e-01
1.405048e+03 0.000000e+00 8.221564e-01 2.859119e-01
1.405060e+03 0.000000e+00 8.591438e-01 2.922725e-01
1.405072e+03 0.000000e+00 9.763686e-01 3.115745e-01
1.405084e+03 0.000000e+00 8.551388e-01 2.915905e-01
1.405096e+03 0.000000e+00 9.063213e-01 3.001899e-01
1.405108e+03 0.000000e+00 9.342172e-01 3.047747e-01
1.405120e+03 0.000000e+00 1.017693e+00 3.180997e-01
1.405132e+03 0.000000e+00 9.154269e-01 3.016941e-01
1.405144e+03 0.000000e+00 9.747516e-01 3.113164e-01
1.405156e+03 0.000000e+00 1.068371e+00 3.259238e-01
1.405168e+03 0.000000e+00 1.009885e+00 3.168772e-01
1.405180e+03 0.000000e+00 8.779893e-01 2.954606e-01
1.405192e+03 0.000000e+00 9.857263e-01 3.130640e-01
1.405204e+03 0.000000e+00 9.986910e-01 3.151161e-01
1.405216e+03 0.000000e+00 1.044383e+00 3.222440e-01
1.405228e+03 0.000000e+00 9.828762e-01 3.126111e-01
1.405240e+03 0.000000e+00 9.660193e-01 3.099188e-01
1.405252e+03 0.000000e+00 1.008012e+00 3.165832e-01
1.405264e+03 0.000000e+00 1.012429e+00 3.172760e-01
1.405276e+03 0.000000e+00 8.830830e-01 2.963164e-01
1.405288e+03 0.000000e+00 7.627303e-01 2.753851e-01
1.405300e+03 0.000000e+00 8.616590e-01 2.927000e-01
1.405312e+03 0.000000e+00 1.089379e+00 3.291126e-01
1.405324e+03 0.000000e+00 9.456870e-01 3.066399e-01
1.405336e+03 0.000000e+00 9.949472e-01 3.145249e-01
1.405348e+03 0.000000e+00 9.939741e-01 3.143710e-01
1.405360e+03 0.000000e+00 1.123426e+00 3.342160e-01
1.405372e+03 0.000000e+00 8.750142e-01 2.949596e-01
1.405384e+03 0.000000e+00 1.004257e+00 3.159930e-01
1.405396e+03 0.000000e+00 9.385529e-01 3.054811e-01
1.405408e+03 0.000000e+00 9.007076e-01 2.992588e-01
1.405420e+03 0.000000e+00 1.050690e+00 3.232156e-01
1.405432e+03 0.000000e+00 9.878330e-01 3.133984e-01
1.405444e+03 0.000000e+00 9.608888e-01 3.090947e-01
1.405456e+03 0.000000e+00 8.648534e-01 2.932421e-01
1.405468e+03 0.000000e+00 8.108856e-01 2.839454e-01
1.405480e+03 0.000000e+00 8.878634e-01 2.971174e-01
1.405492e+03 0.000000e+00 1.016713e+00 3.179466e-01
1.405504e+03 0.000000e+00 9.738931e-01 3.111793e-01
1.405516e+03 0.000000e+00 8.710035e-01 2.942828e-01
1.405528e+03 0.000000e+00 9.969411e-01 3.148399e-01
1.405540e+03 0.000000e+00 1.057950e+00 3.243304e-01
1.405552e+03 0.000000e+00 1.063889e+00 3.252394e-01
1.405564e+03 0.000000e+00 1.023195e+00 3.189585e-01
1.405576e+03 0.000000e+00 1.057518e+00 3.242641e-01
1.405588e+03 0.000000e+00 8.569264e-01 2.918951e-01
1.405600e+03 0.000000e+00 8.975338e-01 2.987311e-01
1.405612e+03 0.000000e+00 1.101353e+00 3.309163e-01
1.405624e+03 0.000000e+00 9.674641e-01 3.101505e-01
1.405636e+03 0.000000e+00 6.839452e-01 2.607748e-01
1.405648e+03 0.000000e+00 9.459245e-01 3.066784e-01
1.405660e+03 0.000000e+00 1.054156e+00 3.237482e-01
1.405672e+03 0.000000e+00 1.094663e+00 3.299098e-01
1.405684e+03 0.000000e+00 1.001559e+00 3.155682e-01
1.405696e+03 0.000000e+00 9.199799e-01 3.024434e-01
1.405708e+03 0.000000e+00 8.741705e-01 2.948174e-01
1.405720e+03 0.000000e+00 1.013154e+00 3.173896e-01
1.405732e+03 0.000000e+00 9.644482e-01 3.096667e-01
1.405744e+03 0.000000e+00 1.031515e+00 3.202526e-01
1.405756e+03 0.000000e+00 9.634020e-01 3.094987e-01
1.405768e+03 0.000000e+00 9.547325e-01 3.081030e-01
1.405780e+03 0.000000e+00 9.755071e-01 3.114370e-01
1.405792e+03 0.000000e+00 8.267506e-01 2.867096e-01
1.405804e+03 0.000000e+00 9.758512e-01 3.114919e-01
1.405816e+03 0.000000e+00 9.643783e-01 3.096554e-01
1.405828e+03 0.000000e+00 9.648434e-01 3.097301e-01
