# wavelength[A] tau flux flux_error
1.150000e+03 0.000000e+00 5.313970e-01 2.300462e-01
1.150010e+03 0.000000e+00 7.292630e-01 2.694930e-01
1.150020e+03 0.000000e+00 6.287772e-01 2.502383e-01
1.150030e+03 0.000000e+00 8.805651e-01 2.961326e-01
1.150040e+03 0.000000e+00 8.692507e-01 2.942239e-01
1.150050e+03 0.000000e+00 8.867449e-01 2.971699e-01
1.150060e+03 0.000000e+00 8.722811e-01 2.947363e-01
1.150070e+03 0.000000e+00 7.651656e-01 2.760471e-01
1.150080e+03 0.000000e+00 9.159207e-01 3.020191e-01
1.150090e+03 0.000000e+00 9.129014e-01 3.015209e-01
1.150100e+03 0.000000e+00 1.032422e+00 3.206520e-01
1.150110e+03 0.000000e+00 8.912506e-01 2.979239e-01
1.150120e+03 0.000000e+00 9.635758e-01 3.097764e-01
1.150130e+03 0.000000e+00 9.599559e-01 3.091940e-01
1.150140e+03 0.000000e+00 8.041878e-01 2.829985e-01
1.150150e+03 0.000000e+00 9.974015e-01 3.151668e-01
1.150160e+03 0.000000e+00 1.002047e+00 3.158999e-01
1.150170e+03 0.000000e+00 9.994879e-01 3.154962e-01
1.150180e+03 0.000000e+00 1.015964e+00 3.180861e-01
1.150190e+03 0.000000e+00 9.308350e-01 3.044681e-01
1.150200e+03 0.000000e+00 1.074418e+00 3.271087e-01
1.150210e+03 0.000000e+00 8.358408e-01 2.885142e-01
1.150220e+03 0.000000e+00 1.071050e+00 3.265956e-01
1.150230e+03 0.000000e+00 1.047486e+00 3.229829e-01
1.150240e+03 0.000000e+00 1.019649e+00 3.186624e-01
1.150250e+03 0.000000e+00 9.966772e-01 3.150523e-01
1.150260e+03 0.000000e+00 8.756880e-01 2.953113e-01
1.150270e+03 0.000000e+00 1.000419e+00 3.156431e-01
1.150280e+03 0.000000e+00 9.637448e-01 3.098036e-01
1.150290e+03 0.000000e+00 1.046279e+00 3.227968e-01
1.150300e+03 0.000000e+00 1.159613e+00 3.398301e-01
1.150310e+03 0.000000e+00 9.488020e-01 3.073925e-01
1.150320e+03 0.000000e+00 8.920500e-01 2.980575e-01
1.150330e+03 0.000000e+00 9.847612e-01 3.131633e-01
1.150340e+03 0.000000e+00 1.023185e+00 3.192144e-01
1.150350e+03 0.000000e+00 9.184994e-01 3.024439e-01
1.150360e+03 0.000000e+00 9.918361e-01 3.142863e-01
1.150370e+03 0.000000e+00 8.981516e-01 2.990751e-01
1.150380e+03 0.000000e+00 9.331740e-01 3.048504e-01
1.150390e+03 0.000000e+00 1.008291e+00 3.168825e-01
1.150400e+03 0.000000e+00 1.058703e+00 3.247077e-01
1.150410e+03 0.000000e+00 1.191264e+00 3.444367e-01
1.150420e+03 0.000000e+00 1.104409e+00 3.316427e-01
1.150430e+03 0.000000e+00 8.355291e-01 2.884604e-01
1.150440e+03 0.000000e+00 1.050519e+00 3.234502e-01
1.150450e+03 0.000000e+00 1.086133e+00 3.288872e-01
1.150460e+03 0.000000e+00 7.756791e-01 2.779371e-01
1.150470e+03 0.000000e+00 1.109493e+00 3.324051e-01
1.150480e+03 0.000000e+00 1.103617e+00 3.315238e-01
1.150490e+03 0.000000e+00 1.086354e+00 3.289206e-01
1.150500e+03 0.000000e+00 1.095881e+00 3.303598e-01
1.150510e+03 0.000000e+00 1.071396e+00 3.266484e-01
1.150520e+03 0.000000e+00 1.018100e+00 3.184202e-01
1.150530e+03 0.000000e+00 8.793060e-01 2.959208e-01
1.150540e+03 0.000000e+00 9.917715e-01 3.142760e-01
1.150550e+03 0.000000e+00 9.775426e-01 3.120134e-01
1.150560e+03 0.000000e+00 9.907321e-01 3.141113e-01
1.150570e+03 0.000000e+00 1.032497e+00 3.206638e-01
1.150580e+03 0.000000e+00 1.207249e+00 3.467399e-01
1.150590e+03 0.000000e+00 9.968930e-01 3.150864e-01
1.150600e+03 0.000000e+00 1.165599e+00 3.407063e-01
1.150610e+03 0.000000e+00 1.062906e+00 3.253515e-01
1.150620e+03 0.000000e+00 9.738501e-01 3.114236e-01
1.150630e+03 0.000000e+00 8.392560e-01 2.891030e-01
1.150640e+03 0.000000e+00 9.190659e-01 3.025372e-01
1.150650e+03 0.000000e+00 8.359420e-01 2.885317e-01
1.150660e+03 0.000000e+00 1.105272e+00 3.317722e-01
1.150670e+03 0.000000e+00 9.068543e-01 3.005206e-01
1.150680e+03 0.000000e+00 9.789832e-01 3.122433e-01
1.150690e+03 0.000000e+00 8.810642e-01 2.962165e-01
1.150700e+03 0.000000e+00 1.098830e+00 3.308040e-01
1.150710e+03 0.000000e+00 9.603394e-01 3.092558e-01
1.150720e+03 0.000000e+00 1.115776e+00 3.333449e-01
1.150730e+03 0.000000e+00 9.560751e-01 3.085684e-01
1.150740e+03 0.000000e+00 1.009694e+00 3.171029e-01
1.150750e+03 0.000000e+00 1.039285e+00 3.217161e-01
1.150760e+03 0.000000e+00 9.575769e-01 3.088107e-01
1.150770e+03 0.000000e+00 1.085698e+00 3.288213e-01
1.150780e+03 0.000000e+00 1.168006e+00 3.410579e-01
1.150790e+03 0.000000e+00 1.084826e+00 3.286893e-01
1.150800e+03 0.000000e+00 9.885718e-01 3.137686e-01
1.150810e+03 0.000000e+00 1.059696e+00 3.248599e-01
1.150820e+03 0.000000e+00 1.152744e+00 3.388221e-01
1.150830e+03 0.000000e+00 9.819357e-01 3.127137e-01
1.150840e+03 0.000000e+00 9.262987e-01 3.037253e-01
1.150850e+03 0.000000e+00 9.848398e-01 3.131758e-01
1.150860e+03 0.000000e+00 9.966257e-01 3.150442e-01
1.150870e+03 0.000000e+00 9.208283e-01 3.028271e-01
1.150880e+03 0.000000e+00 8.423847e-01 2.896414e-01
1.150890e+03 0.000000e+00 9.476151e-01 3.072001e-01
1.150900e+03 0.000000e+00 1.048942e+00 3.232072e-01
1.150910e+03 0.000000e+00 1.142209e+00 3.372704e-01
1.150920e+03 0.000000e+00 9.237453e-01 3.033064e-01
1.150930e+03 0.000000e+00 1.212129e+00 3.474400e-01
1.150940e+03 0.000000e+00 1.042091e+00 3.221501e-01
1.150950e+03 0.000000e+00 9.783332e-01 3.121396e-01
1.150960e+03 0.000000e+00 9.329510e-01 3.048140e-01
1.150970e+03 0.000000e+00 7.813882e-01 2.789580e-01
1.150980e+03 0.000000e+00 8.772050e-01 2.955670e-01
1.150990e+03 0.000000e+00 9.431987e-01 3.064835e-01
1.151000e+03 0.000000e+00 7.805481e-01 2.788080e-01
1.151010e+03 0.000000e+00 9.072731e-01 3.005900e-01
1.151020e+03 0.000000e+00 9.937813e-01 3.145943e-01
1.151030e+03 0.000000e+00 8.149775e-01 2.848907e-01
1.151040e+03 0.000000e+00 9.617814e-01 3.094879e-01
1.151050e+03 0.000000e+00 9.699964e-01 3.108068e-01
1.151060e+03 0.000000e+00 1.130407e+00 3.355234e-01
1.151070e+03 0.000000e+00 1.102003e+00 3.312812e-01
1.151080e+03 0.000000e+00 8.403728e-01 2.892953e-01
1.151090e+03 0.000000e+00 9.985814e-01 3.153532e-01
1.151100e+03 0.000000e+00 1.051720e+00 3.236351e-01
1.151110e+03 0.000000e+00 9.522934e-01 3.079575e-01
1.151120e+03 0.000000e+00 1.092928e+00 3.299143e-01
1.151130e+03 0.000000e+00 8.700320e-01 2.943561e-01
1.151140e+03 0.000000e+00 1.130529e+00 3.355415e-01
1.151150e+03 0.000000e+00 9.467311e-01 3.070568e-01
1.151160e+03 0.000000e+00 9.144090e-01 3.017697e-01
1.151170e+03 0.000000e+00 8.995068e-01 2.993007e-01
1.151180e+03 0.000000e+00 9.903241e-01 3.140466e-01
1.151190e+03 0.000000e+00 1.047437e+00 3.229753e-01
1.151200e+03 0.000000e+00 1.066145e+00 3.258468e-01
1.151210e+03 0.000000e+00 9.035189e-01 2.999674e-01
1.151220e+03 0.000000e+00 8.463098e-01 2.903154e-01
1.151230e+03 0.000000e+00 1.062112e+00 3.252300e-01
1.151240e+03 0.000000e+00 9.381239e-01 3.056578e-01
1.151250e+03 0.000000e+00 1.195862e+00 3.451008e-01
1.151260e+03 0.000000e+00 9.504845e-01 3.076649e-01
1.151270e+03 0.000000e+00 1.183057e+00 3.432482e-01
1.151280e+03 0.000000e+00 9.514473e-01 3.078207e-01
1.151290e+03 0.000000e+00 9.172513e-01 3.022384e-01
1.151300e+03 0.000000e+00 8.957164e-01 2.986694e-01
1.151310e+03 0.000000e+00 1.008063e+00 3.168467e-01
1.151320e+03 0.000000e+00 8.950659e-01 2.985609e-01
1.151330e+03 0.000000e+00 9.512856e-01 3.077945e-01
1.151340e+03 0.000000e+00 1.001281e+00 3.157791e-01
1.151350e+03 0.000000e+00 1.046083e+00 3.227665e-01
1.151360e+03 0.000000e+00 1.071020e+00 3.265910e-01
1.151370e+03 0.000000e+00 1.114341e+00 3.331306e-01
