# wavelength[A] tau flux flux_error
1.150000e+03 0.000000e+00 3.403923e-01 1.841831e-01
1.150010e+03 0.000000e+00 5.205598e-01 2.277693e-01
1.150020e+03 0.000000e+00 7.624522e-01 2.756552e-01
1.150030e+03 0.000000e+00 8.466979e-01 2.904853e-01
1.150040e+03 0.000000e+00 8.973312e-01 2.990448e-01
1.150050e+03 0.000000e+00 8.363010e-01 2.886963e-01
1.150060e+03 0.000000e+00 9.100071e-01 3.011496e-01
1.150070e+03 0.000000e+00 8.713787e-01 2.946886e-01
1.150080e+03 0.000000e+00 8.923043e-01 2.982060e-01
1.150090e+03 0.000000e+00 9.137728e-01 3.017720e-01
1.150100e+03 0.000000e+00 8.691803e-01 2.943167e-01
1.150110e+03 0.000000e+00 9.309084e-01 3.045884e-01
1.150120e+03 0.000000e+00 9.097990e-01 3.011152e-01
1.150130e+03 0.000000e+00 9.236847e-01 3.034043e-01
1.150140e+03 0.000000e+00 7.160804e-01 2.671411e-01
1.150150e+03 0.000000e+00 1.023253e+00 3.193385e-01
1.150160e+03 0.000000e+00 8.787835e-01 2.959381e-01
1.150170e+03 0.000000e+00 8.350215e-01 2.884754e-01
1.150180e+03 0.000000e+00 1.064445e+00 3.257028e-01
1.150190e+03 0.000000e+00 1.022399e+00 3.192052e-01
1.150200e+03 0.000000e+00 9.350365e-01 3.052630e-01
1.150210e+03 0.000000e+00 8.600581e-01 2.927681e-01
1.150220e+03 0.000000e+00 9.378218e-01 3.057173e-01
1.150230e+03 0.000000e+00 1.202037e+00 3.461137e-01
1.150240e+03 0.000000e+00 1.175637e+00 3.422918e-01
1.150250e+03 0.000000e+00 1.160668e+00 3.401056e-01
1.150260e+03 0.000000e+00 1.066537e+00 3.260227e-01
1.150270e+03 0.000000e+00 9.554947e-01 3.085844e-01
1.150280e+03 0.000000e+00 1.061949e+00 3.253207e-01
1.150290e+03 0.000000e+00 1.103030e+00 3.315535e-01
1.150300e+03 0.000000e+00 9.231522e-01 3.033169e-01
1.150310e+03 0.000000e+00 9.752134e-01 3.117523e-01
1.150320e+03 0.000000e+00 1.041890e+00 3.222336e-01
1.150330e+03 0.000000e+00 1.077210e+00 3.276500e-01
1.150340e+03 0.000000e+00 8.876844e-01 2.974330e-01
1.150350e+03 0.000000e+00 1.008981e+00 3.171037e-01
1.150360e+03 0.000000e+00 1.082943e+00 3.285207e-01
1.150370e+03 0.000000e+00 1.105282e+00 3.318918e-01
1.150380e+03 0.000000e+00 1.029034e+00 3.202394e-01
1.150390e+03 0.000000e+00 1.035220e+00 3.212005e-01
1.150400e+03 0.000000e+00 1.000800e+00 3.158155e-01
1.150410e+03 0.000000e+00 8.661900e-01 2.938099e-01
1.150420e+03 0.000000e+00 9.831508e-01 3.130185e-01
1.150430e+03 0.000000e+00 1.157427e+00 3.396306e-01
1.150440e+03 0.000000e+00 1.059161e+00 3.248934e-01
1.150450e+03 0.000000e+00 1.126186e+00 3.350155e-01
1.150460e+03 0.000000e+00 9.912553e-01 3.143060e-01
1.150470e+03 0.000000e+00 9.126115e-01 3.015802e-01
1.150480e+03 0.000000e+00 8.948862e-01 2.986371e-01
1.150490e+03 0.000000e+00 9.498308e-01 3.076685e-01
1.150500e+03 0.000000e+00 8.036369e-01 2.830022e-01
1.150510e+03 0.000000e+00 9.455864e-01 3.069803e-01
1.150520e+03 0.000000e+00 9.174527e-01 3.023791e-01
1.150530e+03 0.000000e+00 8.669494e-01 2.939387e-01
1.150540e+03 0.000000e+00 1.071960e+00 3.268506e-01
1.150550e+03 0.000000e+00 9.657065e-01 3.102291e-01
