# wavelength[A] tau flux flux_error
1.150000e+03 0.000000e+00 4.996797e-01 2.236256e-01
1.150010e+03 0.000000e+00 6.634802e-01 2.576853e-01
1.150020e+03 0.000000e+00 7.802999e-01 2.794515e-01
1.150030e+03 0.000000e+00 9.931540e-01 3.152709e-01
1.150040e+03 0.000000e+00 8.848006e-01 2.975763e-01
1.150050e+03 0.000000e+00 8.100722e-01 2.847328e-01
1.150060e+03 0.000000e+00 9.602424e-01 3.100031e-01
1.150070e+03 0.000000e+00 9.403568e-01 3.067764e-01
1.150080e+03 0.000000e+00 8.956032e-01 2.993873e-01
1.150090e+03 0.000000e+00 1.089898e+00 3.302696e-01
1.150100e+03 0.000000e+00 9.450771e-01 3.075454e-01
1.150110e+03 0.000000e+00 1.091086e+00 3.304495e-01
1.150120e+03 0.000000e+00 8.819703e-01 2.971000e-01
1.150130e+03 0.000000e+00 8.613786e-01 2.936112e-01
1.150140e+03 0.000000e+00 7.438572e-01 2.728478e-01
1.150150e+03 0.000000e+00 9.481187e-01 3.080399e-01
1.150160e+03 0.000000e+00 9.336720e-01 3.056840e-01
1.150170e+03 0.000000e+00 8.752327e-01 2.959630e-01
1.150180e+03 0.000000e+00 9.254686e-01 3.043382e-01
1.150190e+03 0.000000e+00 1.013732e+00 3.185204e-01
1.150200e+03 0.000000e+00 8.491351e-01 2.915171e-01
1.150210e+03 0.000000e+00 1.026482e+00 3.205171e-01
1.150220e+03 0.000000e+00 9.146784e-01 3.025588e-01
1.150230e+03 0.000000e+00 9.407382e-01 3.068386e-01
1.150240e+03 0.000000e+00 8.798476e-01 2.967422e-01
1.150250e+03 0.000000e+00 9.821696e-01 3.135226e-01
1.150260e+03 0.000000e+00 9.561860e-01 3.093476e-01
1.150270e+03 0.000000e+00 7.979372e-01 2.825921e-01
1.150280e+03 0.000000e+00 1.007385e+00 3.175217e-01
1.150290e+03 0.000000e+00 1.011280e+00 3.181350e-01
1.150300e+03 0.000000e+00 1.067697e+00 3.268885e-01
1.150310e+03 0.000000e+00 7.718248e-01 2.779297e-01
