# wavelength[A] tau flux flux_error
1.405000e+03 0.000000e+00 5.219897e-01 2.283605e-01
1.405012e+03 0.000000e+00 5.598003e-01 2.364866e-01
1.405024e+03 0.000000e+00 7.185610e-01 2.679303e-01
1.405036e+03 0.000000e+00 6.952847e-01 2.635550e-01
1.405048e+03 0.000000e+00 8.595063e-01 2.930316e-01
1.405060e+03 0.000000e+00 8.934149e-01 2.987560e-01
1.405072e+03 0.000000e+00 6.321908e-01 2.513125e-01
1.405084e+03 0.000000e+00 1.001807e+00 3.163604e-01
1.405096e+03 0.000000e+00 8.127041e-01 2.849418e-01
1.405108e+03 0.000000e+00 9.486799e-01 3.078576e-01
1.405120e+03 0.000000e+00 7.998057e-01 2.826716e-01
1.405132e+03 0.000000e+00 9.207021e-01 3.032840e-01
1.405144e+03 0.000000e+00 9.721109e-01 3.116362e-01
1.405156e+03 0.000000e+00 8.762205e-01 2.958671e-01
1.405168e+03 0.000000e+00 8.404369e-01 2.897627e-01
1.405180e+03 0.000000e+00 9.197575e-01 3.031284e-01
1.405192e+03 0.000000e+00 9.354885e-01 3.057097e-01
1.405204e+03 0.000000e+00 9.440696e-01 3.071086e-01
1.405216e+03 0.000000e+00 9.956978e-01 3.153943e-01
1.405228e+03 0.000000e+00 1.063529e+00 3.259602e-01
1.405240e+03 0.000000e+00 9.310965e-01 3.049912e-01
1.405252e+03 0.000000e+00 1.018641e+00 3.190073e-01
1.405264e+03 0.000000e+00 9.639944e-01 3.103325e-01
1.405276e+03 0.000000e+00 1.095198e+00 3.307778e-01
1.405288e+03 0.000000e+00 1.023484e+00 3.197648e-01
1.405300e+03 0.000000e+00 1.105463e+00 3.323244e-01
1.405312e+03 0.000000e+00 1.075924e+00 3.278542e-01
1.405324e+03 0.000000e+00 8.962799e-01 2.992346e-01
1.405336e+03 0.000000e+00 1.178327e+00 3.431017e-01
1.405348e+03 0.000000e+00 9.653126e-01 3.105446e-01
1.405360e+03 0.000000e+00 1.176906e+00 3.428948e-01
1.405372e+03 0.000000e+00 9.576072e-01 3.093027e-01
1.405384e+03 0.000000e+00 9.416816e-01 3.067200e-01
1.405396e+03 0.000000e+00 9.835441e-01 3.134634e-01
1.405408e+03 0.000000e+00 1.176808e+00 3.428804e-01
1.405420e+03 0.000000e+00 1.039550e+00 3.222647e-01
1.405432e+03 0.000000e+00 9.630794e-01 3.101852e-01
1.405444e+03 0.000000e+00 1.005490e+00 3.169413e-01
1.405456e+03 0.000000e+00 1.099928e+00 3.314912e-01
1.405468e+03 0.000000e+00 9.187663e-01 3.029650e-01
1.405480e+03 0.000000e+00 1.046594e+00 3.233546e-01
1.405492e+03 0.000000e+00 1.036247e+00 3.217522e-01
1.405504e+03 0.000000e+00 9.528269e-01 3.085297e-01
1.405516e+03 0.000000e+00 8.835621e-01 2.971040e-01
1.405528e+03 0.000000e+00 8.218338e-01 2.865378e-01
1.405540e+03 0.000000e+00 1.162888e+00 3.408466e-01
