# wavelength[A] tau flux flux_error
1.405000e+03 0.000000e+00 6.214714e-01 2.491599e-01
1.405012e+03 0.000000e+00 6.210003e-01 2.490655e-01
1.405024e+03 0.000000e+00 6.824426e-01 2.610963e-01
1.405036e+03 0.000000e+00 8.133332e-01 2.850374e-01
1.405048e+03 0.000000e+00 7.445004e-01 2.727094e-01
1.405060e+03 0.000000e+00 7.302289e-01 2.700829e-01
1.405072e+03 0.000000e+00 9.311405e-01 3.049827e-01
1.405084e+03 0.000000e+00 8.450960e-01 2.905498e-01
1.405096e+03 0.000000e+00 8.710708e-01 2.949812e-01
1.405108e+03 0.000000e+00 9.727420e-01 3.117213e-01
1.405120e+03 0.000000e+00 9.346927e-01 3.055639e-01
1.405132e+03 0.000000e+00 1.041642e+00 3.225721e-01
1.405144e+03 0.000000e+00 8.996762e-01 2.997856e-01
1.405156e+03 0.000000e+00 9.286088e-01 3.045678e-01
1.405168e+03 0.000000e+00 1.034586e+00 3.214777e-01
1.405180e+03 0.000000e+00 1.083832e+00 3.290399e-01
1.405192e+03 0.000000e+00 1.151516e+00 3.391584e-01
1.405204e+03 0.000000e+00 8.840281e-01 2.971670e-01
1.405216e+03 0.000000e+00 9.991320e-01 3.159214e-01
1.405228e+03 0.000000e+00 9.086258e-01 3.012729e-01
1.405240e+03 0.000000e+00 9.742148e-01 3.119572e-01
1.405252e+03 0.000000e+00 1.010926e+00 3.177805e-01
1.405264e+03 0.000000e+00 9.724236e-01 3.116702e-01
1.405276e+03 0.000000e+00 9.685844e-01 3.110544e-01
1.405288e+03 0.000000e+00 1.050030e+00 3.238683e-01
1.405300e+03 0.000000e+00 8.771902e-01 2.960155e-01
1.405312e+03 0.000000e+00 1.143007e+00 3.379030e-01
1.405324e+03 0.000000e+00 1.068698e+00 3.267345e-01
1.405336e+03 0.000000e+00 9.968907e-01 3.155668e-01
1.405348e+03 0.000000e+00 1.096709e+00 3.309888e-01
1.405360e+03 0.000000e+00 8.921640e-01 2.985314e-01
1.405372e+03 0.000000e+00 1.115079e+00 3.337494e-01
1.405384e+03 0.000000e+00 1.050531e+00 3.239456e-01
1.405396e+03 0.000000e+00 1.033486e+00 3.213068e-01
1.405408e+03 0.000000e+00 1.010207e+00 3.176676e-01
1.405420e+03 0.000000e+00 8.870495e-01 2.976744e-01
1.405432e+03 0.000000e+00 9.756393e-01 3.121851e-01
1.405444e+03 0.000000e+00 1.183274e+00 3.438035e-01
1.405456e+03 0.000000e+00 9.880917e-01 3.141711e-01
1.405468e+03 0.000000e+00 8.536109e-01 2.920099e-01
1.405480e+03 0.000000e+00 9.122423e-01 3.018719e-01
1.405492e+03 0.000000e+00 1.080422e+00 3.285218e-01
1.405504e+03 0.000000e+00 1.191095e+00 3.449379e-01
1.405516e+03 0.000000e+00 8.223111e-01 2.866063e-01
1.405528e+03 0.000000e+00 8.523745e-01 2.917983e-01
1.405540e+03 0.000000e+00 1.097444e+00 3.310997e-01
1.405552e+03 0.000000e+00 1.041794e+00 3.225956e-01
1.405564e+03 0.000000e+00 9.597173e-01 3.096273e-01
1.405576e+03 0.000000e+00 9.614343e-01 3.099041e-01
1.405588e+03 0.000000e+00 8.435755e-01 2.902883e-01
1.405600e+03 0.000000e+00 9.774776e-01 3.124791e-01
1.405612e+03 0.000000e+00 9.121224e-01 3.018521e-01
1.405624e+03 0.000000e+00 1.033156e+00 3.212555e-01
1.405636e+03 0.000000e+00 1.068815e+00 3.267524e-01
1.405648e+03 0.000000e+00 9.824691e-01 3.132759e-01
1.405660e+03 0.000000e+00 1.121850e+00 3.347611e-01
1.405672e+03 0.000000e+00 1.044471e+00 3.230099e-01
1.405684e+03 0.000000e+00 1.136177e+00 3.368919e-01
1.405696e+03 0.000000e+00 1.111301e+00 3.331834e-01
1.405708e+03 0.000000e+00 9.682953e-01 3.110080e-01
1.405720e+03 0.000000e+00 8.968143e-01 2.993084e-01
1.405732e+03 0.000000e+00 1.024525e+00 3.199108e-01
1.405744e+03 0.000000e+00 9.267717e-01 3.042664e-01
1.405756e+03 0.000000e+00 9.821585e-01 3.132264e-01
1.405768e+03 0.000000e+00 9.064698e-01 3.009153e-01
1.405780e+03 0.000000e+00 9.622767e-01 3.100399e-01
1.405792e+03 0.000000e+00 8.049946e-01 2.835725e-01
1.405804e+03 0.000000e+00 1.125796e+00 3.353494e-01
1.405816e+03 0.000000e+00 1.014416e+00 3.183286e-01
1.405828e+03 0.000000e+00 9.649653e-01 3.104727e-01
1.405840e+03 0.000000e+00 1.022703e+00 3.196262e-01
1.405852e+03 0.000000e+00 1.050750e+00 3.239793e-01
1.405864e+03 0.000000e+00 1.184521e+00 3.439846e-01
1.405876e+03 0.000000e+00 9.139707e-01 3.021578e-01
1.405888e+03 0.000000e+00 1.000760e+00 3.161787e-01
1.405900e+03 0.000000e+00 9.381906e-01 3.061351e-01
1.405912e+03 0.000000e+00 9.359280e-01 3.057657e-01
1.405924e+03 0.000000e+00 1.031386e+00 3.209801e-01
1.405936e+03 0.000000e+00 8.244248e-01 2.869744e-01
1.405948e+03 0.000000e+00 1.148693e+00 3.387424e-01
1.405960e+03 0.000000e+00 1.201501e+00 3.464413e-01
1.405972e+03 0.000000e+00 1.017903e+00 3.188752e-01
1.405984e+03 0.000000e+00 1.097998e+00 3.311832e-01
1.405996e+03 0.000000e+00 1.031010e+00 3.209216e-01
1.406008e+03 0.000000e+00 1.024043e+00 3.198355e-01
1.406020e+03 0.000000e+00 8.479985e-01 2.910484e-01
1.406032e+03 0.000000e+00 9.969522e-01 3.155766e-01
1.406044e+03 0.000000e+00 1.057766e+00 3.250591e-01
1.406056e+03 0.000000e+00 1.015611e+00 3.185160e-01
1.406068e+03 0.000000e+00 1.030763e+00 3.208832e-01
1.406080e+03 0.000000e+00 8.406152e-01 2.897785e-01
1.406092e+03 0.000000e+00 1.197405e+00 3.458502e-01
1.406104e+03 0.000000e+00 9.578005e-01 3.093179e-01
1.406116e+03 0.000000e+00 8.965658e-01 2.992669e-01
1.406128e+03 0.000000e+00 1.180098e+00 3.433417e-01
1.406140e+03 0.000000e+00 9.837152e-01 3.134745e-01
1.406152e+03 0.000000e+00 8.597957e-01 2.930659e-01
1.406164e+03 0.000000e+00 1.040375e+00 3.223759e-01
1.406176e+03 0.000000e+00 8.423964e-01 2.900854e-01
1.406188e+03 0.000000e+00 1.088011e+00 3.296737e-01
1.406200e+03 0.000000e+00 8.860107e-01 2.975001e-01
1.406212e+03 0.000000e+00 1.071675e+00 3.271894e-01
1.406224e+03 0.000000e+00 9.965610e-01 3.155147e-01
1.406236e+03 0.000000e+00 1.052128e+00 3.241918e-01
1.406248e+03 0.000000e+00 1.069728e+00 3.268920e-01
1.406260e+03 0.000000e+00 8.137613e-01 2.851124e-01
1.406272e+03 0.000000e+00 9.575881e-01 3.092837e-01
1.406284e+03 0.000000e+00 9.612638e-01 3.098767e-01
1.406296e+03 0.000000e+00 1.009231e+00 3.175140e-01
1.406308e+03 0.000000e+00 1.082837e+00 3.288889e-01
1.406320e+03 0.000000e+00 1.018611e+00 3.189861e-01
1.406332e+03 0.000000e+00 1.215289e+00 3.484235e-01
1.406344e+03 0.000000e+00 9.388031e-01 3.062350e-01
1.406356e+03 0.000000e+00 9.671167e-01 3.108186e-01
1.406368e+03 0.000000e+00 9.704137e-01 3.113480e-01
1.406380e+03 0.000000e+00 1.018184e+00 3.189192e-01
1.406392e+03 0.000000e+00 8.315000e-01 2.882032e-01
1.406404e+03 0.000000e+00 1.058020e+00 3.250981e-01
1.406416e+03 0.000000e+00 1.074640e+00 3.276417e-01
1.406428e+03 0.000000e+00 1.000850e+00 3.161929e-01
1.406440e+03 0.000000e+00 1.097554e+00 3.311163e-01
1.406452e+03 0.000000e+00 1.093654e+00 3.305275e-01
1.406464e+03 0.000000e+00 9.511738e-01 3.082461e-01
1.406476e+03 0.000000e+00 1.097615e+00 3.311254e-01
1.406488e+03 0.000000e+00 7.510018e-01 2.738975e-01
1.406500e+03 0.000000e+00 7.055671e-01 2.654830e-01
1.406512e+03 0.000000e+00 7.974245e-01 2.822360e-01
1.406524e+03 0.000000e+00 1.010938e+00 3.177825e-01
1.406536e+03 0.000000e+00 1.094105e+00 3.305956e-01
1.406548e+03 0.000000e+00 8.820872e-01 2.968406e-01
1.406560e+03 0.000000e+00 8.074600e-01 2.840064e-01
1.406572e+03 0.000000e+00 9.884476e-01 3.142277e-01
1.406584e+03 0.000000e+00 8.531626e-01 2.919332e-01
1.406596e+03 0.000000e+00 9.838724e-01 3.134996e-01
1.406608e+03 0.000000e+00 1.056594e+00 3.248791e-01
1.406620e+03 0.000000e+00 9.634286e-01 3.102254e-01
1.406632e+03 0.000000e+00 1.150197e+00 3.389641e-01
1.406644e+03 0.000000e+00 1.003415e+00 3.165979e-01
1.406656e+03 0.000000e+00 1.127017e+00 3.355312e-01
1.406668e+03 0.000000e+00 1.071727e+00 3.271973e-01
1.406680e+03 0.000000e+00 1.049855e+00 3.238413e-01
