# wavelength[A] tau flux flux_error
1.405000e+03 0.000000e+00 4.806330e-01 2.199452e-01
1.405012e+03 0.000000e+00 6.053029e-01 2.468278e-01
1.405024e+03 0.000000e+00 5.819451e-01 2.420185e-01
1.405036e+03 0.000000e+00 9.181503e-01 3.039937e-01
1.405048e+03 0.000000e+00 9.393189e-01 3.074781e-01
1.405060e+03 0.000000e+00 8.457712e-01 2.917656e-01
1.405072e+03 0.000000e+00 8.875750e-01 2.988892e-01
1.405084e+03 0.000000e+00 9.100213e-01 3.026449e-01
1.405096e+03 0.000000e+00 9.691331e-01 3.123197e-01
1.405108e+03 0.000000e+00 1.024648e+00 3.211404e-01
1.405120e+03 0.000000e+00 9.071428e-01 3.021659e-01
1.405132e+03 0.000000e+00 9.941674e-01 3.163278e-01
1.405144e+03 0.000000e+00 9.985587e-01 3.170257e-01
1.405156e+03 0.000000e+00 8.302650e-01 2.890786e-01
1.405168e+03 0.000000e+00 1.087413e+00 3.308301e-01
1.405180e+03 0.000000e+00 9.978602e-01 3.169148e-01
1.405192e+03 0.000000e+00 9.083565e-01 3.023680e-01
1.405204e+03 0.000000e+00 1.011426e+00 3.190617e-01
1.405216e+03 0.000000e+00 1.181237e+00 3.448070e-01
1.405228e+03 0.000000e+00 1.064601e+00 3.273415e-01
1.405240e+03 0.000000e+00 1.043044e+00 3.240105e-01
1.405252e+03 0.000000e+00 1.160922e+00 3.418292e-01
1.405264e+03 0.000000e+00 9.669311e-01 3.119647e-01
1.405276e+03 0.000000e+00 8.515865e-01 2.927669e-01
1.405288e+03 0.000000e+00 1.007000e+00 3.183629e-01
1.405300e+03 0.000000e+00 1.162169e+00 3.420128e-01
1.405312e+03 0.000000e+00 9.152295e-01 3.035097e-01
1.405324e+03 0.000000e+00 1.003444e+00 3.178002e-01
1.405336e+03 0.000000e+00 8.336521e-01 2.896677e-01
1.405348e+03 0.000000e+00 8.201493e-01 2.873122e-01
1.405360e+03 0.000000e+00 9.592180e-01 3.107179e-01
1.405372e+03 0.000000e+00 1.063491e+00 3.271708e-01
1.405384e+03 0.000000e+00 1.043933e+00 3.241484e-01
1.405396e+03 0.000000e+00 1.067197e+00 3.277404e-01
1.405408e+03 0.000000e+00 1.014846e+00 3.196007e-01
1.405420e+03 0.000000e+00 8.868787e-01 2.987719e-01
1.405432e+03 0.000000e+00 1.113164e+00 3.347243e-01
1.405444e+03 0.000000e+00 9.112281e-01 3.028455e-01
1.405456e+03 0.000000e+00 9.493575e-01 3.091167e-01
1.405468e+03 0.000000e+00 9.309821e-01 3.061106e-01
1.405480e+03 0.000000e+00 9.999636e-01 3.172486e-01
1.405492e+03 0.000000e+00 1.043671e+00 3.241077e-01
1.405504e+03 0.000000e+00 9.565063e-01 3.102784e-01
1.405516e+03 0.000000e+00 1.158282e+00 3.414403e-01
1.405528e+03 0.000000e+00 1.048091e+00 3.247934e-01
1.405540e+03 0.000000e+00 9.907741e-01 3.157875e-01
1.405552e+03 0.000000e+00 8.082330e-01 2.852173e-01
1.405564e+03 0.000000e+00 9.193439e-01 3.041912e-01
1.405576e+03 0.000000e+00 1.047606e+00 3.247182e-01
1.405588e+03 0.000000e+00 1.083319e+00 3.302066e-01
1.405600e+03 0.000000e+00 7.494179e-01 2.746437e-01
1.405612e+03 0.000000e+00 1.055975e+00 3.260126e-01
1.405624e+03 0.000000e+00 1.070867e+00 3.283034e-01
1.405636e+03 0.000000e+00 9.975709e-01 3.168688e-01
1.405648e+03 0.000000e+00 9.967938e-01 3.167454e-01
1.405660e+03 0.000000e+00 1.129802e+00 3.372165e-01
1.405672e+03 0.000000e+00 1.045384e+00 3.243736e-01
1.405684e+03 0.000000e+00 8.882997e-01 2.990111e-01
1.405696e+03 0.000000e+00 1.054028e+00 3.257119e-01
1.405708e+03 0.000000e+00 1.078252e+00 3.294335e-01
1.405720e+03 0.000000e+00 1.067651e+00 3.278101e-01
1.405732e+03 0.000000e+00 1.210838e+00 3.491006e-01
1.405744e+03 0.000000e+00 9.298233e-01 3.059200e-01
1.405756e+03 0.000000e+00 1.011407e+00 3.190586e-01
1.405768e+03 0.000000e+00 1.226703e+00 3.513802e-01
1.405780e+03 0.000000e+00 9.922590e-01 3.160241e-01
1.405792e+03 0.000000e+00 9.851852e-01 3.148956e-01
1.405804e+03 0.000000e+00 1.059496e+00 3.265556e-01
1.405816e+03 0.000000e+00 9.530114e-01 3.097110e-01
1.405828e+03 0.000000e+00 1.084844e+00 3.304389e-01
1.405840e+03 0.000000e+00 1.041327e+00 3.237436e-01
1.405852e+03 0.000000e+00 1.002677e+00 3.176787e-01
1.405864e+03 0.000000e+00 9.908588e-01 3.158010e-01
1.405876e+03 0.000000e+00 1.019143e+00 3.202766e-01
1.405888e+03 0.000000e+00 1.001893e+00 3.175545e-01
1.405900e+03 0.000000e+00 1.009525e+00 3.187617e-01
1.405912e+03 0.000000e+00 9.703114e-01 3.125095e-01
1.405924e+03 0.000000e+00 8.660372e-01 2.952405e-01
1.405936e+03 0.000000e+00 9.753989e-01 3.133277e-01
1.405948e+03 0.000000e+00 1.019067e+00 3.202646e-01
1.405960e+03 0.000000e+00 7.832133e-01 2.807680e-01
1.405972e+03 0.000000e+00 8.970744e-01 3.004844e-01
1.405984e+03 0.000000e+00 1.110202e+00 3.342787e-01
1.405996e+03 0.000000e+00 1.068292e+00 3.279085e-01
1.406008e+03 0.000000e+00 1.033272e+00 3.224891e-01
1.406020e+03 0.000000e+00 8.412709e-01 2.909883e-01
1.406032e+03 0.000000e+00 8.803341e-01 2.976675e-01
1.406044e+03 0.000000e+00 8.868325e-01 2.987641e-01
1.406056e+03 0.000000e+00 1.022416e+00 3.207904e-01
1.406068e+03 0.000000e+00 9.914426e-01 3.158940e-01
1.406080e+03 0.000000e+00 8.686087e-01 2.956785e-01
1.406092e+03 0.000000e+00 8.859859e-01 2.986215e-01
1.406104e+03 0.000000e+00 1.251257e+00 3.548795e-01
1.406116e+03 0.000000e+00 9.846721e-01 3.148136e-01
1.406128e+03 0.000000e+00 8.688492e-01 2.957194e-01
1.406140e+03 0.000000e+00 1.114819e+00 3.349730e-01
1.406152e+03 0.000000e+00 8.617984e-01 2.945171e-01
1.406164e+03 0.000000e+00 1.268814e+00 3.573606e-01
1.406176e+03 0.000000e+00 9.525570e-01 3.096372e-01
