# wavelength[A] tau flux flux_error
1.150000e+03 0.000000e+00 6.008825e-01 2.444735e-01
1.150010e+03 0.000000e+00 6.351293e-01 2.513438e-01
1.150020e+03 0.000000e+00 8.100603e-01 2.838544e-01
1.150030e+03 0.000000e+00 7.618979e-01 2.752868e-01
1.150040e+03 0.000000e+00 7.038108e-01 2.645849e-01
1.150050e+03 0.000000e+00 9.644114e-01 3.097193e-01
1.150060e+03 0.000000e+00 7.797530e-01 2.784938e-01
1.150070e+03 0.000000e+00 8.734758e-01 2.947559e-01
1.150080e+03 0.000000e+00 9.530505e-01 3.078896e-01
1.150090e+03 0.000000e+00 1.044286e+00 3.222899e-01
1.150100e+03 0.000000e+00 9.292494e-01 3.040207e-01
1.150110e+03 0.000000e+00 1.199890e+00 3.454679e-01
1.150120e+03 0.000000e+00 8.138393e-01 2.845158e-01
1.150130e+03 0.000000e+00 9.800737e-01 3.122241e-01
1.150140e+03 0.000000e+00 8.561067e-01 2.918105e-01
1.150150e+03 0.000000e+00 1.066151e+00 3.256464e-01
1.150160e+03 0.000000e+00 9.513244e-01 3.076106e-01
1.150170e+03 0.000000e+00 1.071397e+00 3.264466e-01
1.150180e+03 0.000000e+00 9.254183e-01 3.033934e-01
1.150190e+03 0.000000e+00 1.046644e+00 3.226537e-01
1.150200e+03 0.000000e+00 9.552386e-01 3.082428e-01
1.150210e+03 0.000000e+00 9.381637e-01 3.054755e-01
1.150220e+03 0.000000e+00 8.699631e-01 2.941626e-01
1.150230e+03 0.000000e+00 1.009860e+00 3.169332e-01
1.150240e+03 0.000000e+00 9.160936e-01 3.018610e-01
1.150250e+03 0.000000e+00 1.069935e+00 3.262239e-01
1.150260e+03 0.000000e+00 1.159632e+00 3.396230e-01
1.150270e+03 0.000000e+00 1.045421e+00 3.224651e-01
1.150280e+03 0.000000e+00 1.202643e+00 3.458641e-01
1.150290e+03 0.000000e+00 8.863043e-01 2.969125e-01
1.150300e+03 0.000000e+00 9.417459e-01 3.060581e-01
1.150310e+03 0.000000e+00 1.131485e+00 3.354760e-01
1.150320e+03 0.000000e+00 9.528740e-01 3.078611e-01
1.150330e+03 0.000000e+00 8.095704e-01 2.837686e-01
1.150340e+03 0.000000e+00 1.059006e+00 3.245534e-01
1.150350e+03 0.000000e+00 8.318443e-01 2.876458e-01
1.150360e+03 0.000000e+00 9.959502e-01 3.147428e-01
1.150370e+03 0.000000e+00 1.117377e+00 3.333779e-01
1.150380e+03 0.000000e+00 9.260792e-01 3.035017e-01
1.150390e+03 0.000000e+00 8.886374e-01 2.973030e-01
1.150400e+03 0.000000e+00 1.067932e+00 3.259183e-01
1.150410e+03 0.000000e+00 9.732256e-01 3.111314e-01
1.150420e+03 0.000000e+00 8.740333e-01 2.948499e-01
1.150430e+03 0.000000e+00 8.461806e-01 2.901139e-01
1.150440e+03 0.000000e+00 9.407538e-01 3.058968e-01
1.150450e+03 0.000000e+00 1.112303e+00 3.326202e-01
1.150460e+03 0.000000e+00 1.098910e+00 3.306117e-01
1.150470e+03 0.000000e+00 9.753768e-01 3.114750e-01
1.150480e+03 0.000000e+00 1.103456e+00 3.312948e-01
1.150490e+03 0.000000e+00 9.786629e-01 3.119993e-01
1.150500e+03 0.000000e+00 9.425588e-01 3.061902e-01
1.150510e+03 0.000000e+00 1.135983e+00 3.361421e-01
1.150520e+03 0.000000e+00 1.155731e+00 3.390514e-01
1.150530e+03 0.000000e+00 1.090048e+00 3.292758e-01
1.150540e+03 0.000000e+00 1.231373e+00 3.499708e-01
1.150550e+03 0.000000e+00 1.168805e+00 3.409636e-01
1.150560e+03 0.000000e+00 1.011162e+00 3.171373e-01
1.150570e+03 0.000000e+00 1.121937e+00 3.340575e-01
1.150580e+03 0.000000e+00 8.905022e-01 2.976148e-01
1.150590e+03 0.000000e+00 9.831530e-01 3.127142e-01
1.150600e+03 0.000000e+00 7.564848e-01 2.743071e-01
1.150610e+03 0.000000e+00 1.091829e+00 3.295447e-01
1.150620e+03 0.000000e+00 1.046341e+00 3.226069e-01
1.150630e+03 0.000000e+00 9.212349e-01 3.027068e-01
1.150640e+03 0.000000e+00 7.533840e-01 2.737444e-01
1.150650e+03 0.000000e+00 8.867253e-01 2.969830e-01
1.150660e+03 0.000000e+00 8.734032e-01 2.947436e-01
1.150670e+03 0.000000e+00 9.821158e-01 3.125492e-01
1.150680e+03 0.000000e+00 9.050135e-01 3.000299e-01
1.150690e+03 0.000000e+00 8.100337e-01 2.838498e-01
1.150700e+03 0.000000e+00 9.447017e-01 3.065380e-01
1.150710e+03 0.000000e+00 9.856576e-01 3.131122e-01
1.150720e+03 0.000000e+00 8.760372e-01 2.951877e-01
1.150730e+03 0.000000e+00 1.105546e+00 3.316083e-01
1.150740e+03 0.000000e+00 9.417766e-01 3.060631e-01
1.150750e+03 0.000000e+00 1.011659e+00 3.172152e-01
1.150760e+03 0.000000e+00 1.134217e+00 3.358807e-01
1.150770e+03 0.000000e+00 1.001390e+00 3.156012e-01
1.150780e+03 0.000000e+00 1.002104e+00 3.157137e-01
1.150790e+03 0.000000e+00 1.099738e+00 3.307361e-01
1.150800e+03 0.000000e+00 9.782486e-01 3.119332e-01
1.150810e+03 0.000000e+00 1.022793e+00 3.189561e-01
1.150820e+03 0.000000e+00 9.154898e-01 3.017615e-01
1.150830e+03 0.000000e+00 1.052360e+00 3.235335e-01
1.150840e+03 0.000000e+00 9.819076e-01 3.125161e-01
1.150850e+03 0.000000e+00 1.104199e+00 3.314062e-01
1.150860e+03 0.000000e+00 1.107884e+00 3.319588e-01
1.150870e+03 0.000000e+00 1.134118e+00 3.358661e-01
1.150880e+03 0.000000e+00 9.108700e-01 3.009991e-01
1.150890e+03 0.000000e+00 7.962308e-01 2.814210e-01
1.150900e+03 0.000000e+00 8.906130e-01 2.976333e-01
1.150910e+03 0.000000e+00 1.145372e+00 3.375283e-01
1.150920e+03 0.000000e+00 8.107646e-01 2.839778e-01
1.150930e+03 0.000000e+00 1.106748e+00 3.317886e-01
1.150940e+03 0.000000e+00 8.620756e-01 2.928260e-01
1.150950e+03 0.000000e+00 9.866371e-01 3.132678e-01
1.150960e+03 0.000000e+00 1.007090e+00 3.164982e-01
1.150970e+03 0.000000e+00 1.047663e+00 3.228107e-01
1.150980e+03 0.000000e+00 7.337654e-01 2.701566e-01
1.150990e+03 0.000000e+00 9.681712e-01 3.103224e-01
1.151000e+03 0.000000e+00 9.724186e-01 3.110023e-01
1.151010e+03 0.000000e+00 1.048037e+00 3.228682e-01
1.151020e+03 0.000000e+00 9.770489e-01 3.117419e-01
1.151030e+03 0.000000e+00 8.314256e-01 2.875734e-01
1.151040e+03 0.000000e+00 1.017176e+00 3.180791e-01
1.151050e+03 0.000000e+00 1.087791e+00 3.289348e-01
1.151060e+03 0.000000e+00 8.326566e-01 2.877862e-01
1.151070e+03 0.000000e+00 1.109198e+00 3.321557e-01
1.151080e+03 0.000000e+00 1.010620e+00 3.170524e-01
1.151090e+03 0.000000e+00 1.085213e+00 3.285447e-01
1.151100e+03 0.000000e+00 9.463583e-01 3.068067e-01
1.151110e+03 0.000000e+00 1.044674e+00 3.223498e-01
1.151120e+03 0.000000e+00 9.497813e-01 3.073610e-01
1.151130e+03 0.000000e+00 1.008398e+00 3.167036e-01
1.151140e+03 0.000000e+00 9.966609e-01 3.148551e-01
1.151150e+03 0.000000e+00 9.364430e-01 3.051952e-01
