# wavelength[A] tau flux flux_error
1.150000e+03 0.000000e+00 6.128281e-01 2.488725e-01
1.150010e+03 0.000000e+00 4.917172e-01 2.229284e-01
1.150020e+03 0.000000e+00 7.783449e-01 2.804747e-01
1.150030e+03 0.000000e+00 8.175355e-01 2.874491e-01
1.150040e+03 0.000000e+00 7.320112e-01 2.719985e-01
1.150050e+03 0.000000e+00 9.188250e-01 3.047362e-01
1.150060e+03 0.000000e+00 1.101665e+00 3.336817e-01
1.150070e+03 0.000000e+00 9.306349e-01 3.066884e-01
1.150080e+03 0.000000e+00 8.006748e-01 2.844695e-01
1.150090e+03 0.000000e+00 7.660697e-01 2.782542e-01
1.150100e+03 0.000000e+00 1.066058e+00 3.282450e-01
1.150110e+03 0.000000e+00 1.068358e+00 3.285988e-01
1.150120e+03 0.000000e+00 9.252885e-01 3.058062e-01
1.150130e+03 0.000000e+00 8.414079e-01 2.916157e-01
1.150140e+03 0.000000e+00 1.078488e+00 3.301530e-01
1.150150e+03 0.000000e+00 8.867596e-01 2.993716e-01
1.150160e+03 0.000000e+00 8.957584e-01 3.008868e-01
1.150170e+03 0.000000e+00 9.899817e-01 3.163161e-01
1.150180e+03 0.000000e+00 7.974984e-01 2.839047e-01
1.150190e+03 0.000000e+00 1.027600e+00 3.222699e-01
1.150200e+03 0.000000e+00 1.139415e+00 3.393506e-01
1.150210e+03 0.000000e+00 9.520472e-01 3.101965e-01
1.150220e+03 0.000000e+00 1.110521e+00 3.350203e-01
1.150230e+03 0.000000e+00 9.896007e-01 3.162552e-01
1.150240e+03 0.000000e+00 9.307082e-01 3.067005e-01
1.150250e+03 0.000000e+00 9.321494e-01 3.069378e-01
1.150260e+03 0.000000e+00 9.622936e-01 3.118613e-01
1.150270e+03 0.000000e+00 9.743897e-01 3.138152e-01
1.150280e+03 0.000000e+00 1.015199e+00 3.203194e-01
1.150290e+03 0.000000e+00 9.394091e-01 3.081308e-01
1.150300e+03 0.000000e+00 9.838410e-01 3.153335e-01
1.150310e+03 0.000000e+00 1.153919e+00 3.415037e-01
1.150320e+03 0.000000e+00 1.014803e+00 3.202569e-01
1.150330e+03 0.000000e+00 1.007949e+00 3.191735e-01
1.150340e+03 0.000000e+00 9.965183e-01 3.173586e-01
1.150350e+03 0.000000e+00 1.161725e+00 3.426568e-01
1.150360e+03 0.000000e+00 1.050440e+00 3.258316e-01
1.150370e+03 0.000000e+00 9.849698e-01 3.155143e-01
1.150380e+03 0.000000e+00 1.041474e+00 3.244381e-01
1.150390e+03 0.000000e+00 9.677155e-01 3.127386e-01
1.150400e+03 0.000000e+00 8.993344e-01 3.014868e-01
1.150410e+03 0.000000e+00 1.299432e+00 3.623969e-01
1.150420e+03 0.000000e+00 1.063159e+00 3.277983e-01
