# wavelength[A] tau flux flux_error
1.150000e+03 0.000000e+00 5.213541e-01 2.282540e-01
1.150010e+03 0.000000e+00 7.632353e-01 2.761729e-01
1.150020e+03 0.000000e+00 8.125751e-01 2.849598e-01
1.150030e+03 0.000000e+00 7.633387e-01 2.761916e-01
1.150040e+03 0.000000e+00 8.173120e-01 2.857892e-01
1.150050e+03 0.000000e+00 7.099375e-01 2.663557e-01
1.150060e+03 0.000000e+00 1.066922e+00 3.265264e-01
1.150070e+03 0.000000e+00 1.010980e+00 3.178507e-01
1.150080e+03 0.000000e+00 9.885599e-01 3.143065e-01
1.150090e+03 0.000000e+00 9.156533e-01 3.024945e-01
1.150100e+03 0.000000e+00 7.756546e-01 2.784108e-01
1.150110e+03 0.000000e+00 1.136916e+00 3.370669e-01
1.150120e+03 0.000000e+00 9.831721e-01 3.134489e-01
1.150130e+03 0.000000e+00 9.928245e-01 3.149838e-01
1.150140e+03 0.000000e+00 7.413928e-01 2.721925e-01
1.150150e+03 0.000000e+00 9.966185e-01 3.155850e-01
1.150160e+03 0.000000e+00 9.695697e-01 3.112730e-01
1.150170e+03 0.000000e+00 9.679481e-01 3.110126e-01
1.150180e+03 0.000000e+00 1.158375e+00 3.402330e-01
1.150190e+03 0.000000e+00 9.677648e-01 3.109831e-01
1.150200e+03 0.000000e+00 9.621269e-01 3.100759e-01
1.150210e+03 0.000000e+00 1.169000e+00 3.417898e-01
1.150220e+03 0.000000e+00 1.038943e+00 3.222165e-01
1.150230e+03 0.000000e+00 1.034707e+00 3.215590e-01
1.150240e+03 0.000000e+00 1.116026e+00 3.339559e-01
1.150250e+03 0.000000e+00 1.078220e+00 3.282506e-01
1.150260e+03 0.000000e+00 1.109748e+00 3.330152e-01
1.150270e+03 0.000000e+00 8.304856e-01 2.880832e-01
1.150280e+03 0.000000e+00 1.009977e+00 3.176929e-01
1.150290e+03 0.000000e+00 1.006999e+00 3.172242e-01
1.150300e+03 0.000000e+00 9.085150e-01 3.013131e-01
1.150310e+03 0.000000e+00 9.664962e-01 3.107792e-01
1.150320e+03 0.000000e+00 9.496288e-01 3.080554e-01
1.150330e+03 0.000000e+00 9.718841e-01 3.116443e-01
1.150340e+03 0.000000e+00 9.985133e-01 3.158849e-01
1.150350e+03 0.000000e+00 1.045797e+00 3.232776e-01
1.150360e+03 0.000000e+00 1.130232e+00 3.360746e-01
1.150370e+03 0.000000e+00 1.122126e+00 3.348673e-01
1.150380e+03 0.000000e+00 1.087055e+00 3.295928e-01
1.150390e+03 0.000000e+00 9.899123e-01 3.145214e-01
1.150400e+03 0.000000e+00 8.780715e-01 2.962217e-01
1.150410e+03 0.000000e+00 1.003952e+00 3.167439e-01
1.150420e+03 0.000000e+00 9.264563e-01 3.042737e-01
1.150430e+03 0.000000e+00 1.034889e+00 3.215872e-01
1.150440e+03 0.000000e+00 8.989528e-01 2.997232e-01
1.150450e+03 0.000000e+00 1.023948e+00 3.198827e-01
1.150460e+03 0.000000e+00 9.566214e-01 3.091875e-01
1.150470e+03 0.000000e+00 9.490789e-01 3.079662e-01
1.150480e+03 0.000000e+00 9.378151e-01 3.061333e-01
1.150490e+03 0.000000e+00 8.105080e-01 2.845972e-01
1.150500e+03 0.000000e+00 9.986888e-01 3.159126e-01
1.150510e+03 0.000000e+00 9.992660e-01 3.160039e-01
1.150520e+03 0.000000e+00 1.087849e+00 3.297132e-01
1.150530e+03 0.000000e+00 1.085653e+00 3.293801e-01
1.150540e+03 0.000000e+00 8.405345e-01 2.898209e-01
1.150550e+03 0.000000e+00 1.092666e+00 3.304423e-01
1.150560e+03 0.000000e+00 1.134556e+00 3.367169e-01
1.150570e+03 0.000000e+00 1.231615e+00 3.508241e-01
1.150580e+03 0.000000e+00 9.987428e-01 3.159212e-01
1.150590e+03 0.000000e+00 8.189268e-01 2.860714e-01
1.150600e+03 0.000000e+00 1.033206e+00 3.213256e-01
1.150610e+03 0.000000e+00 1.010631e+00 3.177959e-01
1.150620e+03 0.000000e+00 1.124296e+00 3.351910e-01
1.150630e+03 0.000000e+00 1.000266e+00 3.161619e-01
1.150640e+03 0.000000e+00 1.068977e+00 3.268407e-01
1.150650e+03 0.000000e+00 9.391929e-01 3.063581e-01
1.150660e+03 0.000000e+00 9.747768e-01 3.121077e-01
