# wavelength[A] tau flux flux_error
1.150000e+03 0.000000e+00 6.875117e-01 2.623896e-01
1.150010e+03 0.000000e+00 6.307634e-01 2.513274e-01
1.150020e+03 0.000000e+00 9.294172e-01 3.050788e-01
1.150030e+03 0.000000e+00 8.828200e-01 2.973327e-01
1.150040e+03 0.000000e+00 8.866224e-01 2.979724e-01
1.150050e+03 0.000000e+00 8.972806e-01 2.997580e-01
1.150060e+03 0.000000e+00 8.334804e-01 2.889045e-01
1.150070e+03 0.000000e+00 9.871157e-01 3.144059e-01
1.150080e+03 0.000000e+00 8.750479e-01 2.960210e-01
1.150090e+03 0.000000e+00 9.198535e-01 3.035051e-01
1.150100e+03 0.000000e+00 1.157857e+00 3.405133e-01
1.150110e+03 0.000000e+00 1.063860e+00 3.263990e-01
1.150120e+03 0.000000e+00 9.649785e-01 3.108604e-01
1.150130e+03 0.000000e+00 9.420508e-01 3.071452e-01
1.150140e+03 0.000000e+00 8.256479e-01 2.875439e-01
1.150150e+03 0.000000e+00 9.306584e-01 3.052824e-01
1.150160e+03 0.000000e+00 9.765044e-01 3.127114e-01
1.150170e+03 0.000000e+00 1.214145e+00 3.486920e-01
1.150180e+03 0.000000e+00 9.501623e-01 3.084647e-01
1.150190e+03 0.000000e+00 1.101879e+00 3.321800e-01
1.150200e+03 0.000000e+00 8.471599e-01 2.912657e-01
1.150210e+03 0.000000e+00 8.804968e-01 2.969412e-01
1.150220e+03 0.000000e+00 1.010074e+00 3.180410e-01
1.150230e+03 0.000000e+00 9.312918e-01 3.053863e-01
1.150240e+03 0.000000e+00 9.557724e-01 3.093741e-01
1.150250e+03 0.000000e+00 8.861479e-01 2.978926e-01
1.150260e+03 0.000000e+00 1.225647e+00 3.503397e-01
1.150270e+03 0.000000e+00 8.773603e-01 2.964119e-01
1.150280e+03 0.000000e+00 1.210317e+00 3.481419e-01
1.150290e+03 0.000000e+00 1.088511e+00 3.301589e-01
1.150300e+03 0.000000e+00 1.065634e+00 3.266710e-01
1.150310e+03 0.000000e+00 9.139389e-01 3.025278e-01
1.150320e+03 0.000000e+00 8.216370e-01 2.868446e-01
1.150330e+03 0.000000e+00 1.138930e+00 3.377187e-01
1.150340e+03 0.000000e+00 1.054439e+00 3.249506e-01
1.150350e+03 0.000000e+00 1.037431e+00 3.223192e-01
1.150360e+03 0.000000e+00 1.129847e+00 3.363693e-01
1.150370e+03 0.000000e+00 1.182831e+00 3.441660e-01
1.150380e+03 0.000000e+00 9.228611e-01 3.040009e-01
1.150390e+03 0.000000e+00 1.011804e+00 3.183134e-01
1.150400e+03 0.000000e+00 9.578003e-01 3.097021e-01
1.150410e+03 0.000000e+00 1.293941e+00 3.599680e-01
1.150420e+03 0.000000e+00 9.866136e-01 3.143259e-01
1.150430e+03 0.000000e+00 9.653118e-01 3.109141e-01
1.150440e+03 0.000000e+00 1.024551e+00 3.203122e-01
1.150450e+03 0.000000e+00 9.162328e-01 3.029072e-01
1.150460e+03 0.000000e+00 7.987421e-01 2.828199e-01
1.150470e+03 0.000000e+00 9.527048e-01 3.088772e-01
1.150480e+03 0.000000e+00 1.141359e+00 3.380786e-01
1.150490e+03 0.000000e+00 1.163347e+00 3.413196e-01
1.150500e+03 0.000000e+00 1.026670e+00 3.206433e-01
1.150510e+03 0.000000e+00 9.458561e-01 3.077650e-01
1.150520e+03 0.000000e+00 1.125839e+00 3.357722e-01
1.150530e+03 0.000000e+00 1.013529e+00 3.185846e-01
1.150540e+03 0.000000e+00 1.048778e+00 3.240771e-01
1.150550e+03 0.000000e+00 1.002856e+00 3.169027e-01
1.150560e+03 0.000000e+00 1.121690e+00 3.351529e-01
1.150570e+03 0.000000e+00 9.323998e-01 3.055679e-01
1.150580e+03 0.000000e+00 1.254249e+00 3.544040e-01
1.150590e+03 0.000000e+00 9.427495e-01 3.072591e-01
1.150600e+03 0.000000e+00 9.985467e-01 3.162211e-01
1.150610e+03 0.000000e+00 1.134226e+00 3.370205e-01
1.150620e+03 0.000000e+00 1.015772e+00 3.189370e-01
1.150630e+03 0.000000e+00 9.817253e-01 3.135463e-01
1.150640e+03 0.000000e+00 9.538733e-01 3.090665e-01
1.150650e+03 0.000000e+00 1.014056e+00 3.186674e-01
1.150660e+03 0.000000e+00 1.019177e+00 3.194709e-01
1.150670e+03 0.000000e+00 1.002965e+00 3.169199e-01
1.150680e+03 0.000000e+00 1.000344e+00 3.165056e-01
1.150690e+03 0.000000e+00 9.216619e-01 3.038033e-01
1.150700e+03 0.000000e+00 9.150071e-01 3.027045e-01
1.150710e+03 0.000000e+00 1.087747e+00 3.300431e-01
1.150720e+03 0.000000e+00 9.180715e-01 3.032110e-01
