# wavelength[A] tau flux flux_error
1.150000e+03 0.000000e+00 5.213906e-01 2.282989e-01
1.150010e+03 0.000000e+00 6.920376e-01 2.630190e-01
1.150020e+03 0.000000e+00 5.065634e-01 2.250294e-01
1.150030e+03 0.000000e+00 8.232270e-01 2.868680e-01
1.150040e+03 0.000000e+00 9.117268e-01 3.018941e-01
1.150050e+03 0.000000e+00 9.349223e-01 3.057103e-01
1.150060e+03 0.000000e+00 9.191014e-01 3.031126e-01
1.150070e+03 0.000000e+00 7.968517e-01 2.822351e-01
1.150080e+03 0.000000e+00 9.653920e-01 3.106520e-01
1.150090e+03 0.000000e+00 9.039215e-01 3.005991e-01
1.150100e+03 0.000000e+00 9.119061e-01 3.019238e-01
1.150110e+03 0.000000e+00 1.124330e+00 3.352503e-01
1.150120e+03 0.000000e+00 8.741545e-01 2.956081e-01
1.150130e+03 0.000000e+00 8.868451e-01 2.977462e-01
1.150140e+03 0.000000e+00 1.130862e+00 3.362228e-01
1.150150e+03 0.000000e+00 8.746399e-01 2.956902e-01
1.150160e+03 0.000000e+00 9.483082e-01 3.078910e-01
1.150170e+03 0.000000e+00 1.057658e+00 3.251584e-01
1.150180e+03 0.000000e+00 8.849978e-01 2.974359e-01
1.150190e+03 0.000000e+00 1.029758e+00 3.208410e-01
1.150200e+03 0.000000e+00 9.496988e-01 3.081167e-01
1.150210e+03 0.000000e+00 1.014889e+00 3.185163e-01
1.150220e+03 0.000000e+00 1.128420e+00 3.358596e-01
1.150230e+03 0.000000e+00 8.962274e-01 2.993170e-01
1.150240e+03 0.000000e+00 9.749838e-01 3.121914e-01
1.150250e+03 0.000000e+00 9.012866e-01 3.001606e-01
1.150260e+03 0.000000e+00 8.795554e-01 2.965199e-01
1.150270e+03 0.000000e+00 9.407974e-01 3.066693e-01
1.150280e+03 0.000000e+00 1.054459e+00 3.246663e-01
1.150290e+03 0.000000e+00 1.022753e+00 3.197478e-01
1.150300e+03 0.000000e+00 9.384044e-01 3.062791e-01
1.150310e+03 0.000000e+00 8.753112e-01 2.958037e-01
1.150320e+03 0.000000e+00 1.092604e+00 3.304865e-01
1.150330e+03 0.000000e+00 1.010981e+00 3.179024e-01
1.150340e+03 0.000000e+00 7.735776e-01 2.780829e-01
1.150350e+03 0.000000e+00 8.332483e-01 2.886088e-01
1.150360e+03 0.000000e+00 1.113772e+00 3.336726e-01
1.150370e+03 0.000000e+00 8.968989e-01 2.994291e-01
1.150380e+03 0.000000e+00 9.234190e-01 3.038237e-01
1.150390e+03 0.000000e+00 8.908438e-01 2.984167e-01
1.150400e+03 0.000000e+00 9.893041e-01 3.144758e-01
1.150410e+03 0.000000e+00 1.049915e+00 3.239660e-01
1.150420e+03 0.000000e+00 9.621623e-01 3.101319e-01
1.150430e+03 0.000000e+00 1.011267e+00 3.179473e-01
1.150440e+03 0.000000e+00 1.181850e+00 3.437189e-01
1.150450e+03 0.000000e+00 1.052096e+00 3.243023e-01
1.150460e+03 0.000000e+00 9.556238e-01 3.090764e-01
1.150470e+03 0.000000e+00 9.399165e-01 3.065257e-01
1.150480e+03 0.000000e+00 1.008554e+00 3.175205e-01
1.150490e+03 0.000000e+00 1.017548e+00 3.189332e-01
1.150500e+03 0.000000e+00 1.152067e+00 3.393605e-01
1.150510e+03 0.000000e+00 8.848784e-01 2.974158e-01
1.150520e+03 0.000000e+00 9.407972e-01 3.066693e-01
1.150530e+03 0.000000e+00 8.397096e-01 2.897256e-01
1.150540e+03 0.000000e+00 9.807834e-01 3.131186e-01
1.150550e+03 0.000000e+00 1.022462e+00 3.197025e-01
1.150560e+03 0.000000e+00 1.071790e+00 3.273235e-01
1.150570e+03 0.000000e+00 1.106449e+00 3.325738e-01
1.150580e+03 0.000000e+00 1.163147e+00 3.409884e-01
1.150590e+03 0.000000e+00 1.144530e+00 3.382485e-01
1.150600e+03 0.000000e+00 1.047835e+00 3.236449e-01
1.150610e+03 0.000000e+00 9.966207e-01 3.156365e-01
1.150620e+03 0.000000e+00 9.567221e-01 3.092539e-01
1.150630e+03 0.000000e+00 1.078530e+00 3.283510e-01
1.150640e+03 0.000000e+00 1.182286e+00 3.437823e-01
1.150650e+03 0.000000e+00 9.166753e-01 3.027123e-01
1.150660e+03 0.000000e+00 1.005120e+00 3.169795e-01
1.150670e+03 0.000000e+00 9.929013e-01 3.150470e-01
1.150680e+03 0.000000e+00 1.046191e+00 3.233909e-01
1.150690e+03 0.000000e+00 1.087645e+00 3.297356e-01
1.150700e+03 0.000000e+00 8.918677e-01 2.985881e-01
1.150710e+03 0.000000e+00 9.870057e-01 3.141103e-01
1.150720e+03 0.000000e+00 1.098026e+00 3.313055e-01
1.150730e+03 0.000000e+00 9.340613e-01 3.055695e-01
1.150740e+03 0.000000e+00 8.720073e-01 2.952449e-01
1.150750e+03 0.000000e+00 8.286169e-01 2.878056e-01
1.150760e+03 0.000000e+00 1.049609e+00 3.239188e-01
1.150770e+03 0.000000e+00 1.143213e+00 3.380538e-01
1.150780e+03 0.000000e+00 1.078518e+00 3.283493e-01
1.150790e+03 0.000000e+00 1.001891e+00 3.164699e-01
1.150800e+03 0.000000e+00 1.097653e+00 3.312492e-01
1.150810e+03 0.000000e+00 1.030565e+00 3.209667e-01
1.150820e+03 0.000000e+00 1.081237e+00 3.287629e-01
1.150830e+03 0.000000e+00 1.216137e+00 3.486692e-01
1.150840e+03 0.000000e+00 1.038301e+00 3.221692e-01
1.150850e+03 0.000000e+00 1.146267e+00 3.385051e-01
1.150860e+03 0.000000e+00 8.911653e-01 2.984705e-01
1.150870e+03 0.000000e+00 9.562728e-01 3.091813e-01
1.150880e+03 0.000000e+00 8.782435e-01 2.962987e-01
1.150890e+03 0.000000e+00 1.010112e+00 3.177657e-01
1.150900e+03 0.000000e+00 1.038063e+00 3.221322e-01
1.150910e+03 0.000000e+00 9.548726e-01 3.089548e-01
1.150920e+03 0.000000e+00 1.036567e+00 3.219000e-01
1.150930e+03 0.000000e+00 1.007113e+00 3.172937e-01
1.150940e+03 0.000000e+00 1.086586e+00 3.295751e-01
1.150950e+03 0.000000e+00 9.766973e-01 3.124656e-01
1.150960e+03 0.000000e+00 9.000581e-01 2.999560e-01
1.150970e+03 0.000000e+00 1.084234e+00 3.292182e-01
1.150980e+03 0.000000e+00 1.032411e+00 3.212541e-01
1.150990e+03 0.000000e+00 9.566368e-01 3.092401e-01
1.151000e+03 0.000000e+00 9.457086e-01 3.074687e-01
1.151010e+03 0.000000e+00 8.698084e-01 2.948724e-01
1.151020e+03 0.000000e+00 8.926470e-01 2.987185e-01
1.151030e+03 0.000000e+00 8.396636e-01 2.897177e-01
1.151040e+03 0.000000e+00 1.228246e+00 3.504007e-01
1.151050e+03 0.000000e+00 9.500371e-01 3.081716e-01
1.151060e+03 0.000000e+00 1.029201e+00 3.207542e-01
1.151070e+03 0.000000e+00 1.109310e+00 3.330035e-01
1.151080e+03 0.000000e+00 9.747438e-01 3.121530e-01
1.151090e+03 0.000000e+00 8.498223e-01 2.914650e-01
1.151100e+03 0.000000e+00 1.132556e+00 3.364745e-01
