# wavelength[A] tau flux flux_error
1.405000e+03 0.000000e+00 6.032373e-01 2.467514e-01
1.405012e+03 0.000000e+00 6.149509e-01 2.491356e-01
1.405024e+03 0.000000e+00 6.102379e-01 2.481791e-01
1.405036e+03 0.000000e+00 7.109334e-01 2.678737e-01
1.405048e+03 0.000000e+00 9.286703e-01 3.061585e-01
1.405060e+03 0.000000e+00 9.168889e-01 3.042103e-01
1.405072e+03 0.000000e+00 1.072435e+00 3.290040e-01
1.405084e+03 0.000000e+00 8.868686e-01 2.991887e-01
1.405096e+03 0.000000e+00 8.725189e-01 2.967584e-01
1.405108e+03 0.000000e+00 7.705132e-01 2.788725e-01
1.405120e+03 0.000000e+00 9.221760e-01 3.050862e-01
1.405132e+03 0.000000e+00 1.056977e+00 3.266242e-01
1.405144e+03 0.000000e+00 7.708889e-01 2.789405e-01
1.405156e+03 0.000000e+00 1.017446e+00 3.204581e-01
1.405168e+03 0.000000e+00 1.139933e+00 3.391995e-01
1.405180e+03 0.000000e+00 8.313402e-01 2.896710e-01
1.405192e+03 0.000000e+00 8.392712e-01 2.910494e-01
1.405204e+03 0.000000e+00 1.103912e+00 3.337974e-01
1.405216e+03 0.000000e+00 1.145310e+00 3.399985e-01
1.405228e+03 0.000000e+00 1.005786e+00 3.186166e-01
1.405240e+03 0.000000e+00 8.619425e-01 2.949543e-01
1.405252e+03 0.000000e+00 9.151926e-01 3.039288e-01
1.405264e+03 0.000000e+00 8.439733e-01 2.918636e-01
1.405276e+03 0.000000e+00 9.496441e-01 3.095965e-01
1.405288e+03 0.000000e+00 1.053457e+00 3.260799e-01
1.405300e+03 0.000000e+00 1.000495e+00 3.177775e-01
1.405312e+03 0.000000e+00 1.063324e+00 3.276034e-01
1.405324e+03 0.000000e+00 8.998735e-01 3.013744e-01
1.405336e+03 0.000000e+00 9.268045e-01 3.058508e-01
1.405348e+03 0.000000e+00 1.069759e+00 3.285932e-01
1.405360e+03 0.000000e+00 9.633223e-01 3.118182e-01
1.405372e+03 0.000000e+00 1.045462e+00 3.248401e-01
1.405384e+03 0.000000e+00 1.033581e+00 3.229891e-01
1.405396e+03 0.000000e+00 1.145191e+00 3.399809e-01
1.405408e+03 0.000000e+00 8.999777e-01 3.013918e-01
1.405420e+03 0.000000e+00 9.751913e-01 3.137332e-01
1.405432e+03 0.000000e+00 9.969732e-01 3.172177e-01
1.405444e+03 0.000000e+00 1.301072e+00 3.623817e-01
1.405456e+03 0.000000e+00 8.037563e-01 2.848248e-01
1.405468e+03 0.000000e+00 1.112358e+00 3.350719e-01
1.405480e+03 0.000000e+00 1.081542e+00 3.303978e-01
1.405492e+03 0.000000e+00 9.926588e-01 3.165305e-01
1.405504e+03 0.000000e+00 1.013426e+00 3.198245e-01
1.405516e+03 0.000000e+00 8.977196e-01 3.010135e-01
1.405528e+03 0.000000e+00 1.043430e+00 3.245244e-01
1.405540e+03 0.000000e+00 1.114640e+00 3.354154e-01
1.405552e+03 0.000000e+00 9.882185e-01 3.158218e-01
1.405564e+03 0.000000e+00 8.963119e-01 3.007774e-01
1.405576e+03 0.000000e+00 1.069533e+00 3.285585e-01
1.405588e+03 0.000000e+00 1.165463e+00 3.429768e-01
1.405600e+03 0.000000e+00 1.209084e+00 3.493364e-01
1.405612e+03 0.000000e+00 8.245466e-01 2.884850e-01
1.405624e+03 0.000000e+00 9.040625e-01 3.020750e-01
1.405636e+03 0.000000e+00 9.718661e-01 3.131979e-01
1.405648e+03 0.000000e+00 1.089155e+00 3.315587e-01
1.405660e+03 0.000000e+00 1.017536e+00 3.204724e-01
1.405672e+03 0.000000e+00 1.109670e+00 3.346667e-01
1.405684e+03 0.000000e+00 1.067899e+00 3.283073e-01
1.405696e+03 0.000000e+00 8.995117e-01 3.013138e-01
1.405708e+03 0.000000e+00 1.105862e+00 3.340920e-01
1.405720e+03 0.000000e+00 9.255613e-01 3.056456e-01
1.405732e+03 0.000000e+00 1.087575e+00 3.313182e-01
1.405744e+03 0.000000e+00 9.929778e-01 3.165814e-01
1.405756e+03 0.000000e+00 9.162021e-01 3.040964e-01
1.405768e+03 0.000000e+00 9.638997e-01 3.119116e-01
1.405780e+03 0.000000e+00 1.043705e+00 3.245670e-01
1.405792e+03 0.000000e+00 8.586105e-01 2.943837e-01
1.405804e+03 0.000000e+00 9.955110e-01 3.169849e-01
1.405816e+03 0.000000e+00 1.041276e+00 3.241892e-01
1.405828e+03 0.000000e+00 1.073892e+00 3.292273e-01
1.405840e+03 0.000000e+00 1.034842e+00 3.231860e-01
1.405852e+03 0.000000e+00 1.120599e+00 3.363108e-01
1.405864e+03 0.000000e+00 1.131926e+00 3.380062e-01
1.405876e+03 0.000000e+00 8.822325e-01 2.984057e-01
1.405888e+03 0.000000e+00 1.196300e+00 3.474847e-01
1.405900e+03 0.000000e+00 1.094296e+00 3.323402e-01
1.405912e+03 0.000000e+00 8.972982e-01 3.009428e-01
1.405924e+03 0.000000e+00 1.063807e+00 3.276778e-01
1.405936e+03 0.000000e+00 9.084997e-01 3.028154e-01
1.405948e+03 0.000000e+00 1.055890e+00 3.264562e-01
1.405960e+03 0.000000e+00 9.614880e-01 3.115212e-01
1.405972e+03 0.000000e+00 1.071596e+00 3.288751e-01
1.405984e+03 0.000000e+00 9.131072e-01 3.035823e-01
1.405996e+03 0.000000e+00 1.008182e+00 3.189959e-01
1.406008e+03 0.000000e+00 1.074888e+00 3.293800e-01
1.406020e+03 0.000000e+00 1.086425e+00 3.311429e-01
1.406032e+03 0.000000e+00 9.812908e-01 3.147128e-01
1.406044e+03 0.000000e+00 1.103563e+00 3.337445e-01
1.406056e+03 0.000000e+00 1.024374e+00 3.215473e-01
1.406068e+03 0.000000e+00 1.128870e+00 3.375495e-01
1.406080e+03 0.000000e+00 1.141805e+00 3.394780e-01
1.406092e+03 0.000000e+00 9.391165e-01 3.078756e-01
1.406104e+03 0.000000e+00 9.860068e-01 3.154682e-01
1.406116e+03 0.000000e+00 9.253935e-01 3.056179e-01
1.406128e+03 0.000000e+00 8.991561e-01 3.012542e-01
1.406140e+03 0.000000e+00 9.099189e-01 3.030518e-01
1.406152e+03 0.000000e+00 9.856412e-01 3.154097e-01
1.406164e+03 0.000000e+00 8.931820e-01 3.002518e-01
1.406176e+03 0.000000e+00 1.070022e+00 3.286336e-01
1.406188e+03 0.000000e+00 9.217040e-01 3.050081e-01
1.406200e+03 0.000000e+00 1.052134e+00 3.258751e-01
1.406212e+03 0.000000e+00 1.116458e+00 3.356887e-01
1.406224e+03 0.000000e+00 1.124330e+00 3.368701e-01
1.406236e+03 0.000000e+00 8.415426e-01 2.914430e-01
1.406248e+03 0.000000e+00 1.138665e+00 3.390109e-01
1.406260e+03 0.000000e+00 1.042557e+00 3.243885e-01
1.406272e+03 0.000000e+00 1.025435e+00 3.217138e-01
1.406284e+03 0.000000e+00 7.576122e-01 2.765280e-01
1.406296e+03 0.000000e+00 7.805207e-01 2.806776e-01
1.406308e+03 0.000000e+00 1.077023e+00 3.297069e-01
1.406320e+03 0.000000e+00 9.461924e-01 3.090333e-01
1.406332e+03 0.000000e+00 1.076398e+00 3.296112e-01
1.406344e+03 0.000000e+00 9.554651e-01 3.105439e-01
1.406356e+03 0.000000e+00 1.028301e+00 3.221630e-01
1.406368e+03 0.000000e+00 8.789687e-01 2.978532e-01
1.406380e+03 0.000000e+00 1.016791e+00 3.203550e-01
1.406392e+03 0.000000e+00 8.680420e-01 2.959961e-01
1.406404e+03 0.000000e+00 9.371677e-01 3.075560e-01
1.406416e+03 0.000000e+00 1.055602e+00 3.264116e-01
1.406428e+03 0.000000e+00 9.841137e-01 3.151652e-01
1.406440e+03 0.000000e+00 1.060479e+00 3.271648e-01
1.406452e+03 0.000000e+00 1.020558e+00 3.209478e-01
1.406464e+03 0.000000e+00 1.074082e+00 3.292564e-01
1.406476e+03 0.000000e+00 1.068915e+00 3.284635e-01
1.406488e+03 0.000000e+00 8.119479e-01 2.862725e-01
1.406500e+03 0.000000e+00 1.032832e+00 3.228721e-01
1.406512e+03 0.000000e+00 9.855470e-01 3.153946e-01
1.406524e+03 0.000000e+00 9.794585e-01 3.144189e-01
1.406536e+03 0.000000e+00 1.104928e+00 3.339509e-01
1.406548e+03 0.000000e+00 9.444274e-01 3.087450e-01
1.406560e+03 0.000000e+00 9.840741e-01 3.151588e-01
1.406572e+03 0.000000e+00 9.991295e-01 3.175605e-01
1.406584e+03 0.000000e+00 8.014427e-01 2.844146e-01
1.406596e+03 0.000000e+00 9.880565e-01 3.157959e-01
1.406608e+03 0.000000e+00 8.404193e-01 2.912484e-01
1.406620e+03 0.000000e+00 1.051624e+00 3.257961e-01
1.406632e+03 0.000000e+00 9.894435e-01 3.160175e-01
1.406644e+03 0.000000e+00 1.037827e+00 3.236518e-01
1.406656e+03 0.000000e+00 1.072898e+00 3.290750e-01
1.406668e+03 0.000000e+00 1.093711e+00 3.322515e-01
1.406680e+03 0.000000e+00 9.643862e-01 3.119903e-01
1.406692e+03 0.000000e+00 1.013568e+00 3.198468e-01
1.406704e+03 0.000000e+00 9.199638e-01 3.047200e-01
1.406716e+03 0.000000e+00 9.998817e-01 3.176800e-01
1.406728e+03 0.000000e+00 9.441399e-01 3.086980e-01
1.406740e+03 0.000000e+00 1.114941e+00 3.354606e-01
1.406752e+03 0.000000e+00 1.055615e+00 3.264137e-01
1.406764e+03 0.000000e+00 1.084993e+00 3.309246e-01
1.406776e+03 0.000000e+00 1.002224e+00 3.180519e-01
1.406788e+03 0.000000e+00 1.034879e+00 3.231918e-01
1.406800e+03 0.000000e+00 8.993819e-01 3.012921e-01
1.406812e+03 0.000000e+00 1.049267e+00 3.254307e-01
1.406824e+03 0.000000e+00 9.075167e-01 3.026516e-01
1.406836e+03 0.000000e+00 1.178619e+00 3.449072e-01
1.406848e+03 0.000000e+00 1.003779e+00 3.182986e-01
1.406860e+03 0.000000e+00 9.169299e-01 3.042171e-01
1.406872e+03 0.000000e+00 1.076491e+00 3.296255e-01
1.406884e+03 0.000000e+00 9.234595e-01 3.052984e-01
1.406896e+03 0.000000e+00 9.463020e-01 3.090512e-01
1.406908e+03 0.000000e+00 1.084445e+00 3.308411e-01
1.406920e+03 0.000000e+00 9.771265e-01 3.140444e-01
1.406932e+03 0.000000e+00 1.025360e+00 3.217021e-01
1.406944e+03 0.000000e+00 1.120631e+00 3.363156e-01
1.406956e+03 0.000000e+00 9.568313e-01 3.107658e-01
1.406968e+03 0.000000e+00 8.801345e-01 2.980507e-01
1.406980e+03 0.000000e+00 1.046865e+00 3.250581e-01
1.406992e+03 0.000000e+00 9.755109e-01 3.137846e-01
1.407004e+03 0.000000e+00 1.154480e+00 3.413570e-01
1.407016e+03 0.000000e+00 1.103747e+00 3.337724e-01
1.407028e+03 0.000000e+00 9.508732e-01 3.097968e-01
1.407040e+03 0.000000e+00 1.041778e+00 3.242674e-01
1.407052e+03 0.000000e+00 8.743666e-01 2.970725e-01
1.407064e+03 0.000000e+00 1.214834e+00 3.501661e-01
1.407076e+03 0.000000e+00 8.792247e-01 2.978966e-01
1.407088e+03 0.000000e+00 1.136655e+00 3.387116e-01
1.407100e+03 0.000000e+00 9.921516e-01 3.164496e-01
1.407112e+03 0.000000e+00 9.788735e-01 3.143250e-01
1.407124e+03 0.000000e+00 9.272282e-01 3.059207e-01
1.407136e+03 0.000000e+00 9.473709e-01 3.092257e-01
1.407148e+03 0.000000e+00 8.942435e-01 3.004301e-01
1.407160e+03 0.000000e+00 9.449905e-01 3.088370e-01
1.407172e+03 0.000000e+00 9.579419e-01 3.109462e-01
1.407184e+03 0.000000e+00 1.012390e+00 3.196609e-01
1.407196e+03 0.000000e+00 1.097989e+00 3.329006e-01
1.407208e+03 0.000000e+00 1.035634e+00 3.233096e-01
1.407220e+03 0.000000e+00 8.676902e-01 2.959361e-01
1.407232e+03 0.000000e+00 9.656143e-01 3.121889e-01
1.407244e+03 0.000000e+00 8.595782e-01 2.945495e-01
1.407256e+03 0.000000e+00 1.040356e+00 3.240459e-01
1.407268e+03 0.000000e+00 8.803353e-01 2.980847e-01
1.407280e+03 0.000000e+00 8.320779e-01 2.897995e-01
1.407292e+03 0.000000e+00 1.099061e+00 3.330631e-01
1.407304e+03 0.000000e+00 9.061076e-01 3.024165e-01
1.407316e+03 0.000000e+00 1.051356e+00 3.257545e-01
1.407328e+03 0.000000e+00 8.925965e-01 3.001533e-01
1.407340e+03 0.000000e+00 1.040801e+00 3.241153e-01
1.407352e+03 0.000000e+00 9.684983e-01 3.126547e-01
1.407364e+03 0.000000e+00 8.963306e-01 3.007805e-01
1.407376e+03 0.000000e+00 1.143408e+00 3.397162e-01
1.407388e+03 0.000000e+00 1.166610e+00 3.431456e-01
1.407400e+03 0.000000e+00 9.392813e-01 3.079027e-01
1.407412e+03 0.000000e+00 8.700115e-01 2.963317e-01
1.407424e+03 0.000000e+00 1.015776e+00 3.201949e-01
1.407436e+03 0.000000e+00 9.129346e-01 3.035536e-01
1.407448e+03 0.000000e+00 9.633491e-01 3.118225e-01
1.407460e+03 0.000000e+00 9.523455e-01 3.100365e-01
1.407472e+03 0.000000e+00 9.829707e-01 3.149821e-01
1.407484e+03 0.000000e+00 8.904844e-01 2.997980e-01
1.407496e+03 0.000000e+00 9.618049e-01 3.115725e-01
1.407508e+03 0.000000e+00 8.901440e-01 2.997407e-01
1.407520e+03 0.000000e+00 9.576237e-01 3.108945e-01
1.407532e+03 0.000000e+00 1.023235e+00 3.213686e-01
1.407544e+03 0.000000e+00 1.013297e+00 3.198041e-01
1.407556e+03 0.000000e+00 1.021807e+00 3.211441e-01
1.407568e+03 0.000000e+00 1.066979e+00 3.281659e-01
1.407580e+03 0.000000e+00 1.030694e+00 3.225377e-01
1.407592e+03 0.000000e+00 1.024183e+00 3.215173e-01
1.407604e+03 0.000000e+00 7.976366e-01 2.837384e-01
1.407616e+03 0.000000e+00 9.089803e-01 3.028955e-01
1.407628e+03 0.000000e+00 9.748689e-01 3.136814e-01
1.407640e+03 0.000000e+00 9.088918e-01 3.028808e-01
1.407652e+03 0.000000e+00 1.145389e+00 3.400103e-01
1.407664e+03 0.000000e+00 1.111514e+00 3.349447e-01
1.407676e+03 0.000000e+00 9.471970e-01 3.091973e-01
1.407688e+03 0.000000e+00 9.381410e-01 3.077157e-01
1.407700e+03 0.000000e+00 8.861680e-01 2.990705e-01
1.407712e+03 0.000000e+00 9.759899e-01 3.138616e-01
1.407724e+03 0.000000e+00 9.201071e-01 3.047437e-01
1.407736e+03 0.000000e+00 1.072213e+00 3.289699e-01
1.407748e+03 0.000000e+00 1.134901e+00 3.384500e-01
1.407760e+03 0.000000e+00 9.950110e-01 3.169053e-01
1.407772e+03 0.000000e+00 9.940661e-01 3.167548e-01
1.407784e+03 0.000000e+00 9.068989e-01 3.025485e-01
1.407796e+03 0.000000e+00 1.020355e+00 3.209159e-01
1.407808e+03 0.000000e+00 8.596896e-01 2.945686e-01
1.407820e+03 0.000000e+00 1.053860e+00 3.261422e-01
1.407832e+03 0.000000e+00 9.342329e-01 3.070741e-01
1.407844e+03 0.000000e+00 9.562707e-01 3.106748e-01
1.407856e+03 0.000000e+00 1.056182e+00 3.265014e-01
1.407868e+03 0.000000e+00 8.506847e-01 2.930218e-01
1.407880e+03 0.000000e+00 9.560413e-01 3.106375e-01
1.407892e+03 0.000000e+00 7.971891e-01 2.836588e-01
1.407904e+03 0.000000e+00 9.234902e-01 3.053035e-01
1.407916e+03 0.000000e+00 1.193082e+00 3.470170e-01
1.407928e+03 0.000000e+00 1.064783e+00 3.278281e-01
1.407940e+03 0.000000e+00 8.909162e-01 2.998707e-01
1.407952e+03 0.000000e+00 1.001671e+00 3.179642e-01
1.407964e+03 0.000000e+00 9.179982e-01 3.043943e-01
1.407976e+03 0.000000e+00 1.103163e+00 3.336841e-01
1.407988e+03 0.000000e+00 9.385938e-01 3.077900e-01
1.408000e+03 0.000000e+00 9.713481e-01 3.131144e-01
1.408012e+03 0.000000e+00 9.180032e-01 3.043951e-01
1.408024e+03 0.000000e+00 9.256480e-01 3.056600e-01
1.408036e+03 0.000000e+00 1.172018e+00 3.439401e-01
1.408048e+03 0.000000e+00 9.696511e-01 3.128408e-01
1.408060e+03 0.000000e+00 9.979847e-01 3.173785e-01
1.408072e+03 0.000000e+00 1.039534e+00 3.239179e-01
1.408084e+03 0.000000e+00 9.410222e-01 3.081879e-01
1.408096e+03 0.000000e+00 1.048865e+00 3.253684e-01
1.408108e+03 0.000000e+00 1.048438e+00 3.253021e-01
1.408120e+03 0.000000e+00 9.186859e-01 3.045083e-01
